sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq
990,108,2.690000057220459,0,1.0625,1.74,71,40.804595947265625,1,1,0,3.027600049972534
990,16,1.5,0,0.833329975605011,3.61,86,23.82271385192871,0,1,0,13.032099723815918
1010,90,3.1600000858306885,0,0.8703699707984924,2.74,21,7.664233684539795,1,1,0,7.507599830627441
1130,78,3.109999895095825,0,0.7384600043296814,2.15,20,9.302325248718262,1,1,0,4.622499942779541
970,47,3.2899999618530273,0,0.901960015296936,2.13,15,7.042253494262695,1,1,0,4.536900043487549
1050,18,2.940000057220459,0,1.1875,3.72,18,4.838709831237793,1,1,0,13.838399887084961
1080,113,3.309999942779541,0,1.0,0.6,12,20.0,0,1,0,0.36000001430511475
1050,16,2.930000066757202,0,0.8103399872779846,4.25,55,12.941176414489746,0,1,0,18.0625
1000,50,3.2799999713897705,0,0.7241399884223938,3.8,4,1.0526316165924072,1,1,0,14.4399995803833
1270,13,3.4600000381469727,0,0.8405799865722656,6.63,20,3.0165913105010986,0,1,0,43.95690155029297
1160,18,2.2699999809265137,0,0.8709700107574463,0.37,17,45.945945739746094,0,1,0,0.13689999282360077
930,10,1.5,0,0.9787200093269348,3.6,123,34.16666793823242,1,1,0,12.960000038146973
1010,80,2.309999942779541,0,0.6833299994468689,4.0,57,14.25,0,1,0,16.0
1010,16,3.619999885559082,0,0.8035699725151062,3.6,9,2.5,1,1,0,12.960000038146973
990,52,2.690000057220459,0,0.800000011920929,4.0,5,1.25,1,1,0,16.0
540,92,1.909999966621399,1,0.5882400274276733,5.77,402,69.67070770263672,0,0,1,33.29290008544922
1050,45,2.5299999713897705,0,0.8421099781990051,4.96,104,20.967741012573242,0,1,0,24.601600646972656
1150,82,3.619999885559082,0,0.9827600121498108,4.58,10,2.183406114578247,1,1,0,20.97640037536621
1050,81,2.9000000953674316,0,0.6935499906539917,4.12,21,5.097087383270264,0,1,0,16.97439956665039
990,15,3.130000114440918,0,0.9411799907684326,1.09,23,21.10091781616211,1,1,0,1.188099980354309
1050,16,2.869999885559082,0,0.666670024394989,4.88,56,11.475409507751465,0,1,0,23.81439971923828
1170,15,2.259999990463257,0,0.9830499887466431,3.93,84,21.374046325683594,0,1,0,15.444899559020996
930,43,3.4800000190734863,1,1.0217399597167969,6.04,27,4.470198631286621,1,1,0,36.48160171508789
1000,18,2.440000057220459,0,0.9230800271034241,4.47,80,17.897090911865234,0,1,0,19.980899810791016
1020,17,3.1700000762939453,0,0.758620023727417,3.3,12,3.6363637447357178,1,1,0,10.890000343322754
1160,87,3.0799999237060547,0,1.0,3.5,10,2.857142925262451,1,1,0,12.25
1130,18,3.380000114440918,0,1.0178600549697876,4.67,6,1.2847965955734253,1,1,0,21.808900833129883
900,80,3.059999942779541,0,0.7307699918746948,3.6,7,1.9444444179534912,1,1,0,12.960000038146973
870,78,2.75,0,0.8510599732398987,3.6,11,3.055555582046509,1,1,0,12.960000038146973
970,114,3.059999942779541,0,0.9795899987220764,1.11,14,12.6126127243042,0,0,0,1.232100009918213
1090,63,2.5999999046325684,0,0.7580599784851074,1.28,30,23.4375,0,1,0,1.6383999586105347
1040,39,3.1700000762939453,0,0.7049199938774109,5.4,36,6.666666507720947,1,1,0,29.15999984741211
1070,17,3.1700000762939453,0,0.6984099745750427,6.01,84,13.976705551147461,0,1,0,36.12009811401367
810,44,2.359999895095825,1,1.024999976158142,5.2,214,41.153846740722656,0,1,0,27.040000915527344
1200,14,3.2100000381469727,0,0.7391300201416016,6.31,43,6.814579963684082,0,1,0,39.81610107421875
1020,81,3.5899999141693115,0,0.8214300274848938,5.05,17,3.3663365840911865,1,1,0,25.502500534057617
1230,110,2.8399999141693115,0,1.0847500562667847,4.4,45,10.227272987365723,1,1,0,19.360000610351562
1040,111,2.9800000190734863,0,0.9259300231933594,7.5,220,29.33333396911621,1,1,0,56.25
830,11,1.899999976158142,0,0.8444399833679199,7.31,271,37.07250213623047,1,1,0,53.436100006103516
1230,79,3.6500000953674316,0,0.7571399807929993,2.5,3,1.2000000476837158,0,1,0,6.25
1050,13,4.0,0,0.909089982509613,0.83,13,15.662651062011719,1,1,0,0.6888999938964844
910,50,2.359999895095825,0,0.9782599806785583,3.7,116,31.351350784301758,1,1,0,13.6899995803833
1070,44,3.5199999809265137,0,0.9107099771499634,3.7,42,11.351351737976074,1,1,0,13.6899995803833
1050,12,3.3299999237060547,0,0.75,3.7,30,8.108108520507812,1,1,0,13.6899995803833
1110,78,3.5,0,0.5857099890708923,3.21,23,7.165109157562256,0,1,0,10.304100036621094
1170,112,2.7200000286102295,0,0.949999988079071,7.9,65,8.227848052978516,1,1,0,62.40999984741211
890,62,2.3499999046325684,0,1.0227299928665161,7.0,150,21.428571701049805,1,1,0,49.0
720,83,2.259999990463257,0,1.399999976158142,4.25,147,34.588233947753906,1,1,0,18.0625
1170,15,3.0,0,0.949999988079071,1.44,29,20.13888931274414,0,1,0,2.0736000537872314
1140,74,2.859999895095825,0,0.8999999761581421,3.54,8,2.2598869800567627,0,1,0,12.531599998474121
1200,81,2.549999952316284,0,0.8461499810218811,4.8,38,7.916666507720947,1,1,0,23.040000915527344
1010,13,2.380000114440918,0,1.0612200498580933,4.03,35,8.684863090515137,1,1,0,16.24090003967285
1330,46,4.0,0,0.8999999761581421,3.03,1,0.33003300428390503,1,1,0,9.180899620056152
920,42,3.069999933242798,0,0.8775500059127808,3.03,20,6.6006598472595215,0,1,0,9.180899620056152
1180,79,2.4100000858306885,0,0.787880003452301,0.31,2,6.451612949371338,0,1,0,0.09610000252723694
1000,47,3.4200000762939453,0,0.8518499732017517,5.74,59,10.278745651245117,1,1,0,32.947601318359375
1140,15,2.859999895095825,0,0.8387100100517273,6.35,103,16.22047233581543,1,1,0,40.3224983215332
1130,50,3.7799999713897705,0,0.6865699887275696,1.94,1,0.5154638886451721,0,1,0,3.7636001110076904
1010,95,2.4600000381469727,1,0.9423099756240845,4.57,123,26.914661407470703,0,1,0,20.884899139404297
930,50,1.8799999952316284,1,1.0217399597167969,2.88,197,68.40277862548828,0,1,0,8.294400215148926
1110,88,2.369999885559082,0,0.8813599944114685,2.91,30,10.30927848815918,1,1,0,8.468099594116211
850,78,2.069999933242798,1,0.9318199753761292,5.37,234,43.57542037963867,0,1,0,28.83690071105957
1050,76,2.880000114440918,0,0.6935499906539917,5.62,23,4.092526912689209,0,0,0,31.584400177001953
1080,15,2.799999952316284,0,0.6615399718284607,7.71,207,26.848249435424805,0,1,0,59.44409942626953
1240,49,3.6500000953674316,0,0.878790020942688,7.45,22,2.9530200958251953,1,1,0,55.502498626708984
1060,114,2.869999885559082,0,0.7666699886322021,6.37,192,30.141286849975586,1,1,0,40.576900482177734
1160,98,3.4700000286102295,1,0.9333299994468689,6.37,101,15.855572700500488,1,1,0,40.576900482177734
970,121,2.8299999237060547,0,0.6166700124740601,6.37,65,10.204081535339355,1,1,0,40.576900482177734
1100,43,2.4100000858306885,0,0.8965499997138977,7.45,218,29.26174545288086,0,1,0,55.502498626708984
1060,41,3.8499999046325684,0,1.1200000047683716,7.45,260,34.899330139160156,1,1,0,55.502498626708984
790,47,2.4600000381469727,0,0.7173900008201599,2.0,7,3.5,1,1,0,4.0
880,11,1.090000033378601,0,0.9130399823188782,4.17,101,24.220623016357422,0,1,0,17.388900756835938
1000,45,3.2799999713897705,0,1.1739100217819214,0.53,16,30.188678741455078,1,1,0,0.2809000015258789
990,18,2.380000114440918,0,1.1063799858093262,3.3,60,18.18181800842285,1,1,0,10.890000343322754
1040,13,2.299999952316284,0,0.8909100294113159,3.3,76,23.030303955078125,0,1,0,10.890000343322754
1040,14,3.2799999713897705,0,1.0392199754714966,2.06,12,5.825242519378662,1,1,0,4.243599891662598
840,15,3.0,0,0.7142900228500366,3.39,58,17.10914421081543,1,0,1,11.49209976196289
1060,54,3.009999990463257,0,0.6060600280761719,2.84,24,8.450704574584961,1,1,0,8.065600395202637
950,72,2.299999952316284,0,1.1590900421142578,2.48,96,38.709678649902344,1,1,0,6.150400161743164
1030,81,2.3299999237060547,0,0.8392900228500366,2.48,19,7.661290168762207,1,1,0,6.150400161743164
920,17,3.4100000858306885,0,0.916670024394989,3.51,36,10.256410598754883,1,1,0,12.320099830627441
1220,111,3.759999990463257,0,0.90625,1.74,5,2.873563289642334,1,1,0,3.027600049972534
750,15,1.059999942779541,0,0.875,0.1,4,40.0,1,1,0,0.009999999776482582
900,58,3.200000047683716,0,0.875,0.1,2,20.0,0,0,1,0.009999999776482582
800,46,1.7999999523162842,0,1.1052600145339966,2.56,23,8.984375,1,0,1,6.553599834442139
880,17,2.3499999046325684,0,1.0465099811553955,0.1,4,40.0,1,1,0,0.009999999776482582
870,14,3.5,1,0.7755100131034851,0.1,2,20.0,1,0,1,0.009999999776482582
910,108,3.2899999618530273,0,0.9361699819564819,2.3,7,3.04347825050354,1,1,0,5.289999961853027
880,18,2.049999952316284,0,0.833329975605011,1.36,92,67.64705657958984,0,1,0,1.8495999574661255
1100,49,2.9700000286102295,1,0.8644099831581116,1.72,137,79.65116119384766,0,1,0,2.958400011062622
1180,74,2.509999990463257,0,0.9032300114631653,1.7,97,57.05882263183594,0,1,0,2.890000104904175
1210,18,0.550000011920929,0,0.9206299781799316,0.1,3,30.0,0,1,0,0.009999999776482582
1100,47,2.059999942779541,0,1.1568599939346313,0.05,3,60.0,0,1,0,0.0024999999441206455
1180,17,3.2899999618530273,0,0.9344300031661987,2.94,7,2.3809523582458496,1,1,0,8.643600463867188
1070,45,2.3299999237060547,0,0.7258099913597107,3.46,86,24.855491638183594,1,1,0,11.971599578857422
1020,44,2.2200000286102295,0,0.9615399837493896,3.46,151,43.64161682128906,1,1,0,11.971599578857422
1030,110,2.869999885559082,0,0.7457600235939026,2.55,69,27.058822631835938,1,1,0,6.502500057220459
1060,64,2.8499999046325684,0,0.9629600048065186,3.4,130,38.235294342041016,0,1,0,11.5600004196167
1030,18,3.2699999809265137,0,0.872730016708374,3.37,37,10.979228019714355,0,1,0,11.356900215148926
1080,96,2.7100000381469727,0,1.0,2.47,115,46.5587043762207,0,1,0,6.100900173187256
1100,38,2.0199999809265137,0,1.0370399951934814,0.71,58,81.69013977050781,0,1,0,0.5041000247001648
1080,102,2.299999952316284,0,0.8305100202560425,2.61,81,31.034482955932617,0,1,0,6.812099933624268
850,16,2.559999942779541,0,0.8478299975395203,2.21,94,42.533935546875,1,1,0,4.884099960327148
1040,45,2.640000104904175,0,0.8245599865913391,2.04,56,27.45098114013672,0,1,0,4.161600112915039
1070,17,3.4700000286102295,0,0.8448299765586853,3.83,8,2.088772773742676,0,0,1,14.668899536132812
850,16,1.559999942779541,0,1.0731699466705322,3.55,15,4.2253522872924805,1,0,1,12.602499961853027
730,111,2.2899999618530273,0,0.9210500121116638,2.61,43,16.475095748901367,1,1,0,6.812099933624268
1040,50,2.7200000286102295,0,0.8571400046348572,0.4,32,80.0,0,1,0,0.1599999964237213
1130,89,2.5299999713897705,0,0.9824600219726562,2.07,2,0.966183602809906,1,0,1,4.284900188446045
1200,113,3.9100000858306885,0,0.8181800246238708,2.4,3,1.25,1,1,0,5.760000228881836
1360,52,3.7799999713897705,0,0.9710100293159485,2.37,3,1.2658227682113647,0,1,0,5.6168999671936035
700,15,2.5999999046325684,1,0.7948700189590454,2.38,102,42.85714340209961,0,0,1,5.664400100708008
1120,117,3.109999895095825,0,0.8360700011253357,0.38,6,15.789473533630371,1,1,0,0.1444000005722046
700,98,2.0,0,0.8918899893760681,0.92,37,40.21739196777344,0,0,1,0.8464000225067139
960,73,2.2100000381469727,0,0.9200000166893005,2.9,25,8.620689392089844,1,1,0,8.40999984741211
950,81,3.319999933242798,0,0.8269199728965759,1.61,15,9.316770553588867,1,1,0,2.592099905014038
750,74,2.440000057220459,1,0.9736800193786621,2.15,68,31.627906799316406,0,1,0,4.622499942779541
990,46,3.5199999809265137,0,0.9038500189781189,0.1,1,10.0,1,0,1,0.009999999776482582
950,79,1.8600000143051147,0,0.7592599987983704,2.06,74,35.92232894897461,0,1,0,4.243599891662598
1130,71,2.1500000953674316,0,1.0178600549697876,1.3,12,9.230769157409668,1,1,0,1.690000057220459
980,14,2.0,1,0.75,1.9,42,22.105262756347656,0,1,0,3.609999895095825
800,15,2.0,0,0.7391300201416016,1.9,30,15.789473533630371,1,1,0,3.609999895095825
1280,54,3.380000114440918,0,0.7297300100326538,2.4,6,2.5,1,1,0,5.760000228881836
1070,106,2.4000000953674316,0,0.5507199764251709,0.1,2,20.0,0,1,0,0.009999999776482582
1170,53,3.4700000286102295,0,0.6956499814987183,0.1,3,30.0,0,0,0,0.009999999776482582
970,83,2.380000114440918,0,0.9399999976158142,0.1,4,40.0,0,1,0,0.009999999776482582
1130,16,3.619999885559082,0,0.7936499714851379,2.4,6,2.5,1,1,0,5.760000228881836
860,44,2.859999895095825,0,0.6538500189781189,2.7,55,20.370370864868164,0,1,0,7.289999961853027
1060,80,3.1700000762939453,0,1.0,0.1,2,20.0,1,1,0,0.009999999776482582
1090,51,2.640000104904175,0,0.7580599784851074,0.1,1,10.0,0,1,0,0.009999999776482582
850,96,2.069999933242798,0,0.8888900279998779,1.34,14,10.447761535644531,0,0,1,1.7956000566482544
1120,18,2.2699999809265137,0,1.1538499593734741,2.15,63,29.302326202392578,1,1,0,4.622499942779541
960,16,2.930000066757202,0,1.086959958076477,2.16,59,27.314815521240234,1,1,0,4.665599822998047
1270,17,3.759999990463257,0,0.8955199718475342,3.15,1,0.3174603283405304,0,1,0,9.922499656677246
1130,126,3.1500000953674316,0,0.9482799768447876,3.25,5,1.5384615659713745,1,0,1,10.5625
1110,120,3.109999895095825,0,0.9473699927330017,1.99,5,2.5125627517700195,0,1,0,3.960099935531616
830,15,2.4600000381469727,0,0.8863599896430969,3.72,71,19.086021423339844,1,1,0,13.838399887084961
1150,13,2.609999895095825,0,0.8852499723434448,3.72,89,23.92473030090332,0,1,0,13.838399887084961
1210,17,2.759999990463257,0,0.8615400195121765,2.9,17,5.862069129943848,1,1,0,8.40999984741211
870,108,2.2200000286102295,1,0.7400000095367432,3.02,67,22.1854305267334,0,0,1,9.120400428771973
1010,131,2.9000000953674316,0,0.7719299793243408,1.28,13,10.15625,0,1,0,1.6383999586105347
990,123,2.6700000762939453,0,0.736840009689331,1.28,8,6.25,1,1,0,1.6383999586105347
1080,92,2.2799999713897705,0,1.2978700399398804,2.34,99,42.30769348144531,0,1,0,5.475599765777588
1150,43,3.5299999713897705,0,0.916670024394989,2.51,13,5.1792826652526855,1,1,0,6.300099849700928
1100,46,2.859999895095825,0,0.8644099831581116,0.1,1,10.0,0,0,1,0.009999999776482582
940,16,1.8700000047683716,0,1.0434800386428833,0.1,2,20.0,1,0,1,0.009999999776482582
1360,52,3.9800000190734863,0,0.7894700169563293,2.83,1,0.35335689783096313,0,1,0,8.008899688720703
820,46,2.5199999809265137,0,0.9523800015449524,0.1,2,20.0,1,0,1,0.009999999776482582
760,13,1.0700000524520874,0,0.853659987449646,0.1,3,30.0,1,0,1,0.009999999776482582
680,107,2.0399999618530273,1,0.6190500259399414,0.91,13,14.285714149475098,1,0,1,0.8281000256538391
880,47,2.2100000381469727,0,1.0465099811553955,1.48,36,24.324323654174805,1,1,0,2.1903998851776123
1170,45,2.7100000381469727,0,0.7462700009346008,0.1,2,20.0,1,1,0,0.009999999776482582
1220,42,2.759999990463257,1,0.6712300181388855,0.1,3,30.0,0,0,0,0.009999999776482582
1020,16,2.869999885559082,0,0.8214300274848938,0.1,1,10.0,1,1,0,0.009999999776482582
910,14,2.5,0,0.71697998046875,0.1,2,20.0,1,1,0,0.009999999776482582
1090,89,3.119999885559082,0,1.0565999746322632,0.1,2,20.0,1,1,0,0.009999999776482582
990,80,3.130000114440918,0,1.0204099416732788,0.1,3,30.0,1,1,0,0.009999999776482582
910,43,2.859999895095825,0,0.71697998046875,0.1,3,30.0,0,1,0,0.009999999776482582
1120,17,2.109999895095825,0,0.8360700011253357,0.1,4,40.0,1,1,0,0.009999999776482582
1090,35,1.7999999523162842,0,0.9122800230979919,0.1,3,30.0,0,1,0,0.009999999776482582
1090,10,3.0,0,0.9818199872970581,0.1,1,10.0,1,1,0,0.009999999776482582
880,104,2.2300000190734863,0,0.7254899740219116,0.1,4,40.0,1,1,0,0.009999999776482582
1060,17,3.640000104904175,0,0.8275899887084961,0.1,2,20.0,0,1,0,0.009999999776482582
930,78,3.2799999713897705,0,0.8979600071907043,0.1,3,30.0,1,1,0,0.009999999776482582
730,43,3.0899999141693115,0,0.8717899918556213,0.1,1,10.0,1,1,0,0.009999999776482582
970,48,3.309999942779541,0,0.901960015296936,0.1,1,10.0,1,1,0,0.009999999776482582
900,49,1.8300000429153442,0,0.8367300033569336,0.1,4,40.0,1,1,0,0.009999999776482582
1120,17,3.759999990463257,0,0.6716399788856506,0.1,1,10.0,0,1,0,0.009999999776482582
1000,16,1.3700000047683716,0,0.7543900012969971,2.75,92,33.45454406738281,1,1,0,7.5625
1130,14,2.7799999713897705,0,0.9152500033378601,2.75,108,39.272727966308594,1,1,0,7.5625
860,49,3.4600000381469727,0,0.95455002784729,2.65,30,11.320755004882812,1,1,0,7.022500038146973
830,15,2.200000047683716,0,0.8444399833679199,2.75,146,53.09090805053711,1,1,0,7.5625
910,79,2.25,0,0.75,2.61,116,44.44444274902344,1,1,0,6.812099933624268
1050,69,2.6500000953674316,0,1.0588200092315674,2.61,50,19.157087326049805,1,1,0,6.812099933624268
930,15,2.059999942779541,0,0.7884600162506104,2.75,117,42.54545593261719,1,1,0,7.5625
1050,117,3.3399999141693115,0,0.590910017490387,2.32,34,14.655172348022461,1,1,0,5.382400035858154
1240,88,3.859999895095825,0,0.8235300183296204,2.42,3,1.2396694421768188,1,1,0,5.856400012969971
1230,107,2.9700000286102295,0,0.9523800015449524,1.03,6,5.825242519378662,0,1,0,1.0608999729156494
830,89,1.9199999570846558,1,0.729170024394989,4.57,279,61.05032730102539,0,1,0,20.884899139404297
950,48,1.9299999475479126,0,0.979170024394989,5.15,181,35.1456298828125,0,1,0,26.522499084472656
1200,113,2.3299999237060547,0,1.1428600549697876,3.0,53,17.66666603088379,1,1,0,9.0
1180,12,3.5799999237060547,0,1.070180058479309,4.25,28,6.588235378265381,1,1,0,18.0625
1200,52,3.509999990463257,0,1.068969964981079,0.37,2,5.405405521392822,0,1,0,0.13689999282360077
1010,70,1.809999942779541,0,0.9423099756240845,1.86,47,25.268817901611328,1,1,0,3.4595999717712402
1160,91,3.4200000762939453,0,1.0350899696350098,1.99,17,8.542713165283203,1,1,0,3.960099935531616
1070,21,2.6600000858306885,0,0.9814800024032593,0.13,3,23.076923370361328,1,1,0,0.016899999231100082
820,117,2.4700000286102295,1,0.7826099991798401,0.98,16,16.32653045654297,0,1,0,0.9603999853134155
1000,82,2.4200000762939453,0,0.694920003414154,0.36,17,47.22222137451172,0,1,0,0.12960000336170197
1120,15,2.7300000190734863,0,0.8666700124740601,1.64,27,16.463415145874023,0,1,0,2.6895999908447266
740,14,2.069999933242798,1,1.0555599927902222,0.61,8,13.114753723144531,0,1,0,0.37209999561309814
670,82,1.8899999856948853,1,0.8108100295066833,0.76,58,76.31578826904297,0,0,1,0.5776000022888184
980,38,2.309999942779541,0,0.9215700030326843,4.5,67,14.88888931274414,0,1,0,20.25
1130,81,2.819999933242798,0,0.8524600267410278,0.12,3,25.0,1,1,0,0.014399999752640724
1240,80,3.450000047683716,0,0.8507500290870667,2.29,11,4.803493499755859,0,1,0,5.244100093841553
720,51,2.2300000190734863,1,0.5652199983596802,0.1,7,70.0,0,0,0,0.009999999776482582
690,51,1.7200000286102295,1,0.916670024394989,2.14,86,40.18691635131836,0,0,1,4.579599857330322
1210,121,3.0899999141693115,0,0.8906300067901611,0.1,1,10.0,1,1,0,0.009999999776482582
1120,15,2.3299999237060547,0,1.1538499593734741,3.3,20,6.060606002807617,1,1,0,10.890000343322754
1020,16,2.180000066757202,0,0.9615399837493896,1.84,12,6.5217390060424805,1,1,0,3.3856000900268555
1040,15,2.799999952316284,0,0.6507899761199951,3.2,41,12.8125,0,1,0,10.239999771118164
1080,14,3.140000104904175,0,0.7419400215148926,3.73,73,19.571044921875,1,1,0,13.9128999710083
1080,16,3.25,0,0.8620700240135193,3.73,48,12.868632316589355,0,1,0,13.9128999710083
1130,120,2.990000009536743,0,0.9152500033378601,3.47,2,0.5763688683509827,0,1,0,12.040900230407715
1120,19,2.680000066757202,0,0.8064500093460083,3.38,77,22.781064987182617,1,1,0,11.424400329589844
1120,17,3.1700000762939453,0,0.8064500093460083,3.38,71,21.005916595458984,1,1,0,11.424400329589844
1190,119,3.7799999713897705,0,0.75,2.69,1,0.371747225522995,0,0,1,7.236100196838379
1010,73,1.899999976158142,0,0.7118600010871887,0.68,25,36.764705657958984,1,1,0,0.46239998936653137
1210,91,2.7100000381469727,0,0.7536200284957886,5.56,159,28.597122192382812,0,1,0,30.91360092163086
1020,44,2.0,1,0.6190500259399414,6.97,463,66.42754364013672,0,1,0,48.58089828491211
1060,48,3.200000047683716,0,0.6825399994850159,6.97,70,10.043041229248047,1,1,0,48.58089828491211
790,16,2.180000066757202,0,0.7555599808692932,8.15,258,31.656442642211914,1,1,0,66.42250061035156
1220,46,3.930000066757202,0,1.033329963684082,6.97,3,0.430416077375412,1,1,0,48.58089828491211
850,52,1.8600000143051147,0,0.8478299975395203,6.97,257,36.872310638427734,0,1,0,48.58089828491211
