nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
260,1985,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.2684192657470703,0,0,0,0,1,0,0,49
260,1986,0,0,0,0,0,8,0,0,0,2710,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.9921391010284424,0,0,0,0,0,1,0,64
260,1987,0,0,0,0,0,9,0,0,0,2262,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.4215545654296875,0,0,0,0,0,0,1,81
309,1980,0,0,1,0,0,3,0,0,0,3560,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.7860757112503052,0,0,0,0,0,0,0,9
309,1981,0,0,1,0,0,4,0,0,0,2780,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.280766010284424,1,0,0,0,0,0,0,16
309,1982,0,0,1,0,0,5,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2642662525177,0,1,0,0,0,0,0,25
309,1983,0,0,1,0,0,6,0,0,0,2400,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.275456428527832,0,0,1,0,0,0,0,36
309,1984,0,0,1,0,0,7,0,0,0,2690,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.20813250541687,0,0,0,1,0,0,0,49
309,1985,0,0,1,0,0,8,0,0,0,3070,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.199852466583252,0,0,0,0,1,0,0,64
309,1986,0,0,1,0,0,9,0,0,1,2915,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.206899881362915,0,0,0,0,0,1,0,81
309,1987,0,0,0,0,0,10,0,0,0,2670,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.4768669605255127,0,0,0,0,0,0,1,100
351,1980,0,0,0,0,0,3,1,0,0,2053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6433868408203125,0,0,0,0,0,0,0,9
351,1981,0,0,0,0,0,4,1,0,0,1998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.3355804681777954,1,0,0,0,0,0,0,16
351,1982,0,0,0,0,0,5,1,0,1,1853,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.522817850112915,0,1,0,0,0,0,0,25
351,1983,0,0,0,0,0,6,1,0,0,1943,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.418851375579834,0,0,1,0,0,0,0,36
351,1984,0,0,0,0,0,7,1,0,1,1416,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.9039274454116821,0,0,0,1,0,0,0,49
351,1985,0,0,0,0,0,8,0,0,0,1840,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1.888564109802246,0,0,0,0,1,0,0,64
351,1986,0,0,0,0,0,9,0,0,0,3005,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.783449649810791,0,0,0,0,0,1,0,81
351,1987,0,0,0,0,0,10,0,0,0,2565,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.6980082988739014,0,0,0,0,0,0,1,100
353,1980,0,0,0,0,0,3,0,0,0,2112,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.8381972312927246,0,0,0,0,0,0,0,9
353,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.8170772790908813,1,0,0,0,0,0,0,16
353,1982,0,0,0,0,0,5,0,0,0,2310,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.6717402935028076,0,1,0,0,0,0,0,25
353,1983,0,0,0,0,0,6,0,0,0,2120,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.5728305578231812,0,0,1,0,0,0,0,36
353,1984,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6825463771820068,0,0,0,1,0,0,0,49
353,1985,0,0,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.583640217781067,0,0,0,0,1,0,0,64
353,1986,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.773293137550354,0,0,0,0,0,1,0,81
353,1987,0,0,1,0,0,10,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.8610789775848389,0,0,0,0,0,0,1,100
383,1980,0,1,0,0,0,2,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.4628881216049194,0,0,0,0,0,0,0,4
383,1981,0,1,0,0,0,3,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.570217251777649,1,0,0,0,0,0,0,9
383,1982,0,1,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.6566017866134644,0,1,0,0,0,0,0,16
383,1983,0,1,0,0,0,5,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7254101037979126,0,0,1,0,0,0,0,25
383,1984,0,1,0,0,0,6,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7721585035324097,0,0,0,1,0,0,0,36
383,1985,0,1,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.0110843181610107,0,0,0,0,1,0,0,49
383,1986,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9910166263580322,0,0,0,0,0,1,0,64
383,1987,0,1,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9520506858825684,0,0,0,0,0,0,1,81
408,1980,0,0,0,0,0,2,0,0,0,2120,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.6520949602127075,0,0,0,0,0,0,0,4
408,1981,0,0,0,0,0,3,0,0,0,2295,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.4895349740982056,1,0,0,0,0,0,0,9
408,1982,0,0,0,0,0,4,0,0,0,2120,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.8811757564544678,0,1,0,0,0,0,0,16
408,1983,0,0,0,0,0,5,0,0,0,2184,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.0610315799713135,0,0,1,0,0,0,0,25
408,1984,0,0,0,0,0,6,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.4888362884521484,0,0,0,1,0,0,0,36
408,1985,0,0,0,0,0,7,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.4309380054473877,0,0,0,0,1,0,0,49
408,1986,0,0,0,0,0,8,0,0,0,1838,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.534560441970825,0,0,0,0,0,1,0,64
408,1987,0,0,0,0,0,9,0,0,0,3176,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.0696024894714355,0,0,0,0,0,0,1,81
424,1980,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.165839433670044,0,0,0,0,0,0,0,25
424,1981,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.325399875640869,1,0,0,0,0,0,0,36
424,1982,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.383650541305542,0,1,0,0,0,0,0,49
424,1983,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.3372116088867188,0,0,1,0,0,0,0,64
424,1984,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.4125075340270996,0,0,0,1,0,0,0,81
424,1985,0,0,0,0,0,10,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.384145975112915,0,0,0,0,1,0,0,100
424,1986,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.352030038833618,0,0,0,0,0,1,0,121
424,1987,0,0,0,0,0,12,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.577756643295288,0,0,0,0,0,0,1,144
464,1980,0,0,0,0,0,2,0,0,0,3279,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0.972626268863678,0,0,0,0,0,0,0,4
464,1981,0,0,0,0,0,3,0,0,0,3374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.0031044483184814,1,0,0,0,0,0,0,9
464,1982,0,0,0,0,0,4,0,0,0,3380,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.0996350049972534,0,1,0,0,0,0,0,16
464,1983,0,0,0,0,0,5,0,0,0,3380,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.214584469795227,0,0,1,0,0,0,0,25
464,1984,0,0,0,0,0,6,0,0,0,3524,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.3192417621612549,0,0,0,1,0,0,0,36
464,1985,0,0,0,0,0,7,0,0,0,3392,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.3897424936294556,0,0,0,0,1,0,0,49
464,1986,0,0,0,0,0,8,0,0,0,3295,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.573538064956665,0,0,0,0,0,1,0,64
464,1987,0,0,0,0,0,9,0,0,0,2380,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.9006997346878052,0,0,0,0,0,0,1,81
483,1980,0,0,0,0,0,5,0,0,0,1645,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6826270818710327,0,0,0,0,0,0,0,25
483,1981,0,0,0,0,0,6,0,0,0,2050,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6617063283920288,1,0,0,0,0,0,0,36
483,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7550418376922607,0,1,0,0,0,0,0,49
483,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.7534507513046265,0,0,1,0,0,0,0,64
483,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.6180078983306885,0,0,0,1,0,0,0,81
483,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6481786966323853,0,0,0,0,1,0,0,100
483,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.745894193649292,0,0,0,0,0,1,0,121
483,1987,0,0,0,0,0,12,0,0,0,2265,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.7270818948745728,0,0,0,0,0,0,1,144
556,1980,0,0,0,0,0,2,0,0,0,1298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.9393454790115356,0,0,0,0,0,0,0,4
556,1981,0,0,0,0,0,3,0,0,0,2592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.1202635765075684,1,0,0,0,0,0,0,9
556,1982,0,0,0,0,0,4,0,0,0,2600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.1605069637298584,0,1,0,0,0,0,0,16
556,1983,0,0,0,0,0,5,0,0,0,2150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.4892539978027344,0,0,1,0,0,0,0,25
556,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.3756935596466064,0,0,0,1,0,0,0,36
556,1985,0,0,0,0,0,7,0,0,0,2510,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.295886754989624,0,0,0,0,1,0,0,49
556,1986,0,0,0,0,0,8,0,0,0,3170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.2990901470184326,0,0,0,0,0,1,0,64
556,1987,0,0,0,0,0,9,0,0,0,2505,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.5818793773651123,0,0,0,0,0,0,1,81
560,1980,0,0,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,1.3868472576141357,0,0,0,0,0,0,0,4
560,1981,0,0,0,0,0,3,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,2.127581834793091,1,0,0,0,0,0,0,9
560,1982,0,0,0,0,0,4,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.968870222568512,0,1,0,0,0,0,0,16
560,1983,0,0,0,0,0,5,0,0,0,2280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.163598895072937,0,0,1,0,0,0,0,25
560,1984,0,0,0,0,1,6,0,0,0,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.356619119644165,0,0,0,1,0,0,0,36
560,1985,0,0,1,0,0,7,0,0,0,2459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.4162533283233643,0,0,0,0,1,0,0,49
560,1986,0,0,0,0,0,8,0,0,0,3930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.2149832248687744,0,0,0,0,0,1,0,64
560,1987,0,0,0,0,1,9,0,0,0,3709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.639359474182129,0,0,0,0,0,0,1,81
569,1980,0,0,0,0,0,2,0,0,0,2680,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.6837250590324402,0,0,0,0,0,0,0,4
569,1981,0,0,0,0,0,3,0,0,0,2230,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.078989028930664,1,0,0,0,0,0,0,9
569,1982,0,0,0,0,0,4,0,0,0,2825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.8396357297897339,0,1,0,0,0,0,0,16
569,1983,0,0,0,0,0,5,0,0,0,2069,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.5075690746307373,0,0,1,0,0,0,0,25
569,1984,0,0,0,0,0,6,0,0,0,2520,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.0206516981124878,0,0,0,1,0,0,0,36
569,1985,0,0,0,0,0,7,0,0,0,2160,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.542597770690918,0,0,0,0,1,0,0,49
569,1986,0,0,0,0,0,8,0,0,0,2480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.1147163137793541,0,0,0,0,0,1,0,64
569,1987,0,0,0,0,0,9,0,0,0,2795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.31285175681114197,0,0,0,0,0,0,1,81
583,1980,0,0,0,0,0,4,0,0,0,2070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.626772165298462,0,0,0,0,0,0,0,16
583,1981,0,0,0,0,0,5,0,0,0,2110,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.8808749914169312,1,0,0,0,0,0,0,25
583,1982,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.7411965131759644,0,1,0,0,0,0,0,36
583,1983,0,0,0,0,0,7,0,0,0,2000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.1947884559631348,0,0,1,0,0,0,0,49
583,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.083836078643799,0,0,0,1,0,0,0,64
583,1985,0,0,0,0,0,9,0,0,0,2520,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9184482097625732,0,0,0,0,1,0,0,81
583,1986,0,0,0,0,0,10,0,0,0,2180,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.1567137241363525,0,0,0,0,0,1,0,100
583,1987,0,0,0,0,0,11,0,0,0,2450,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9850409030914307,0,0,0,0,0,0,1,121
647,1980,0,0,0,0,0,2,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.396706223487854,0,0,0,0,0,0,0,4
647,1981,0,0,0,0,0,3,0,0,0,1960,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.5198256969451904,1,0,0,0,0,0,0,9
647,1982,0,0,0,0,0,4,0,0,0,2200,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.5091530084609985,0,1,0,0,0,0,0,16
647,1983,0,0,0,0,0,5,0,0,0,2208,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.645041584968567,0,0,1,0,0,0,0,25
647,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.5490150451660156,0,0,0,1,0,0,0,36
647,1985,0,0,0,0,0,7,0,0,0,2120,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8269562721252441,0,0,0,0,1,0,0,49
647,1986,0,0,0,0,0,8,0,0,0,2215,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,1.8836803436279297,0,0,0,0,0,1,0,64
647,1987,0,0,0,0,0,9,0,0,0,2273,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,2.023660659790039,0,0,0,0,0,0,1,81
658,1980,0,0,0,0,0,4,0,0,0,2209,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.7314172983169556,0,0,0,0,0,0,0,16
658,1981,0,0,0,0,0,5,0,0,0,2113,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.8137589693069458,1,0,0,0,0,0,0,25
658,1982,0,0,0,0,0,6,0,0,0,2280,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.7000483274459839,0,1,0,0,0,0,0,36
658,1983,0,0,0,0,0,7,0,0,0,2256,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.9396488666534424,0,0,1,0,0,0,0,49
658,1984,0,0,0,0,0,8,0,0,0,2523,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9357527494430542,0,0,0,1,0,0,0,64
658,1985,0,0,0,0,0,9,0,0,0,2400,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.099785089492798,0,0,0,0,1,0,0,81
658,1986,0,0,0,0,0,10,0,0,0,2145,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.192046642303467,0,0,0,0,0,1,0,100
658,1987,0,0,0,0,0,11,0,0,0,2487,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0051429271698,0,0,0,0,0,0,1,121
684,1980,0,0,0,0,0,2,0,0,0,600,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.8217825889587402,0,0,0,0,0,0,0,4
684,1981,0,0,0,0,0,3,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.1799826622009277,1,0,0,0,0,0,0,9
684,1982,0,0,0,0,0,4,0,0,0,1840,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.3094265460968018,0,1,0,0,0,0,0,16
684,1983,0,0,0,0,0,5,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.251321315765381,0,0,1,0,0,0,0,25
684,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.352297067642212,0,0,0,1,0,0,0,36
684,1985,0,0,0,0,0,7,0,0,0,2472,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.3138482570648193,0,0,0,0,1,0,0,49
684,1986,0,0,0,0,0,8,0,0,0,2226,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.253420114517212,0,0,0,0,0,1,0,64
684,1987,0,0,0,0,0,9,0,0,0,2184,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.4053525924682617,0,0,0,0,0,0,1,81
711,1980,0,0,0,0,0,2,0,0,0,1807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.2320245504379272,0,0,0,0,0,0,0,4
711,1981,0,0,0,0,0,3,0,0,0,2040,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.366491675376892,1,0,0,0,0,0,0,9
711,1982,0,0,0,0,0,4,0,0,0,2080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.6905033588409424,0,1,0,0,0,0,0,16
711,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.6608716249465942,0,0,1,0,0,0,0,25
711,1984,0,0,0,0,0,6,0,0,0,2656,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.5558761358261108,0,0,0,1,0,0,0,36
711,1985,0,0,0,0,0,7,0,0,0,2760,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-0.7141255736351013,0,0,0,0,1,0,0,49
711,1986,0,0,0,0,0,8,0,0,0,2745,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.4684810638427734,0,0,0,0,0,1,0,64
711,1987,0,0,0,0,0,9,0,0,0,2860,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0.513005793094635,0,0,0,0,0,0,1,81
729,1980,0,0,0,1,0,2,0,0,0,2120,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,1.959579586982727,0,0,0,0,0,0,0,4
729,1981,0,0,0,1,0,3,0,0,0,1325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,1.8933392763137817,1,0,0,0,0,0,0,9
729,1982,0,0,0,1,0,4,0,0,0,680,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,1,3.0962157249450684,0,1,0,0,0,0,0,16
729,1983,0,0,0,1,0,5,0,0,0,1080,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,1,1.910813331604004,0,0,1,0,0,0,0,25
729,1984,0,0,0,0,0,6,0,0,0,2920,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.6152644157409668,0,0,0,1,0,0,0,36
729,1985,0,0,0,0,0,7,0,0,0,2880,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.0765280723571777,0,0,0,0,1,0,0,49
729,1986,0,0,0,0,0,8,0,0,0,3300,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.1075398921966553,0,0,0,0,0,1,0,64
729,1987,0,0,0,0,0,9,0,0,0,3025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.155585289001465,0,0,0,0,0,0,1,81
731,1980,0,0,0,0,0,4,0,0,0,1352,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.6556389331817627,0,0,0,0,0,0,0,16
731,1981,1,0,0,0,0,5,0,0,0,1480,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.464255928993225,1,0,0,0,0,0,0,25
731,1982,1,0,0,0,0,6,0,0,0,2470,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.0078275203704834,0,1,0,0,0,0,0,36
731,1983,1,0,0,0,0,7,0,0,0,3330,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,1.4779492616653442,0,0,1,0,0,0,0,49
