"kids","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ","agesq"
2,0,1,0,1,1,1,0,27,16,1,0,1,52,40,58.1575889587402,116.315185546875,58.1575889587402,11,729
2,0,0,0,1,0,0,0,27,16,1,0,1,38,44,29.3989200592041,58.7978401184082,29.3989200592041,10,729
2,0,0,0,1,0,0,0,28,19,1,0,1,52,40,20.7503299713135,52.4163398742676,31.6660289764404,14,784
2,0,1,0,1,1,1,0,30,20,1,0,1,52,40,3.47412991523743,7.68297004699707,4.20883989334106,12,900
3,1,0,1,0,0,1,0,28,23,1,0,1,40,40,12.6055307388306,33.6077499389648,21.0022201538086,16,784
3,1,0,0,1,0,0,0,32,18,1,0,0,0,0,0,9.83463001251221,9.83463001251221,9,1024
2,0,1,0,1,1,1,0,27,19,1,0,0,0,0,0,37.7955894470215,37.7955894470215,12,729
3,1,0,1,0,0,1,0,33,19,1,0,0,0,0,0,19.1444492340088,19.1444492340088,11,1089
2,0,0,1,0,0,1,0,35,22,1,0,1,52,40,12.6055307388306,27.310230255127,14.7047004699707,12,1225
2,0,0,0,0,1,0,0,30,19,1,0,0,0,0,0,3.15926003456116,3.15926003456116,11,900
3,1,0,0,0,1,0,0,34,17,1,0,1,46,48,19.7846984863281,47.0844421386719,27.2997493743896,11,1156
3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0,33.5972518920898,33.5972518920898,12,784
3,1,0,0,0,1,0,0,28,18,1,0,1,52,40,14.7047004699707,37.8060913085938,23.101390838623,12,784
3,1,0,1,0,0,1,0,35,19,1,0,1,36,40,24.6128005981445,63.9723091125488,39.3595008850098,17,1225
3,1,0,0,1,0,0,0,29,15,1,0,1,52,40,16.8038806915283,48.3019676208496,31.4980907440186,11,841
3,1,0,0,0,1,0,0,35,20,1,0,1,48,36,17.7065200805664,36.8194999694824,19.1129703521729,10,1225
4,1,1,0,1,1,1,0,35,25,1,0,0,0,0,0,21.0022201538086,21.0022201538086,9,1225
3,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0,26.155689239502,26.155689239502,11,961
2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,25.2005805969238,71.3928833007812,46.192310333252,12,1089
2,0,1,0,1,1,1,0,28,19,1,0,1,52,40,22.1567687988281,25.2950286865234,3.13826012611389,12,784
3,1,0,0,1,0,0,0,33,19,1,0,1,52,40,23.101390838623,39.9052810668945,16.8038806915283,12,1089
5,1,0,1,0,0,1,0,35,21,1,0,0,0,0,0,12.6894998550415,12.6894998550415,5,1225
2,0,0,0,0,1,0,0,35,20,1,0,1,36,40,8.40719032287598,41.7630310058594,33.3558387756348,9,1225
4,1,0,0,1,0,0,0,30,16,1,0,1,52,48,35.6964416503906,71.3928833007812,35.6964416503906,11,900
2,0,0,0,0,1,0,0,32,17,1,0,1,52,40,16.8038806915283,33.6077499389648,16.8038806915283,11,1024
3,1,0,1,0,0,1,0,34,24,1,0,1,36,8,29.3989200592041,53.665340423584,24.2664394378662,20,1156
5,1,0,1,0,0,1,0,35,17,1,0,1,44,40,10.7582597732544,28.5907306671143,17.8324699401855,13,1225
3,1,0,0,1,0,0,0,28,17,1,0,1,43,44,14.7047004699707,48.3019676208496,33.5972518920898,12,784
2,0,0,0,0,1,0,0,31,23,1,0,1,52,40,29.3989200592041,79.7895660400391,50.3906593322754,14,961
6,1,0,0,1,0,0,0,30,16,1,0,0,0,0,0,0.640250027179718,0.640250027179718,5,900
2,0,0,0,0,1,0,0,35,22,1,0,0,0,0,0,11.891809463501,11.891809463501,12,1225
3,1,1,0,1,1,1,0,32,19,1,0,1,52,40,16.8038806915283,50.4011611938477,33.5972518920898,12,1024
2,0,1,0,1,1,1,0,31,18,1,0,1,44,8,16.8038806915283,44.103630065918,27.2997493743896,10,961
3,1,0,0,0,1,0,0,24,19,1,0,0,0,0,0,17.433629989624,17.433629989624,10,576
2,0,0,0,0,1,0,0,29,22,1,0,1,40,38,6.4339599609375,38.0685005187988,31.6345291137695,11,841
2,0,0,1,0,0,1,0,34,29,0,1,0,0,0,0,46.8955307006836,46.8955307006836,16,1156
2,0,0,0,0,1,0,0,28,23,1,0,1,20,40,1.4799200296402,7.93487977981567,6.45495986938477,12,784
3,1,0,1,0,0,1,0,32,16,1,0,1,52,40,25.0746307373047,37.6801605224609,12.6055307388306,14,1024
2,0,0,0,0,1,0,0,29,23,1,0,1,52,40,24.5708103179932,72.8623123168945,48.2914695739746,18,841
2,0,0,1,0,0,1,0,32,24,1,0,1,28,40,8.40719032287598,17.255199432373,8.84801959991455,17,1024
2,0,0,0,1,0,0,0,25,18,1,0,0,0,0,0,5.04850959777832,5.04850959777832,9,625
4,1,0,1,0,0,1,0,32,21,1,0,0,0,0,0,15.7543001174927,15.7543001174927,10,1024
5,1,0,0,1,0,0,0,31,22,1,0,0,0,0,0,25.5154495239258,25.5154495239258,14,961
3,1,0,1,0,0,1,0,35,20,1,0,1,50,45,14.7047004699707,38.3204116821289,23.6156902313232,10,1225
3,1,1,0,1,1,1,0,33,16,1,0,1,8,40,0.850169956684113,20.2884998321533,20.2884998321533,9,1089
3,1,1,0,1,1,1,0,28,19,1,0,0,0,0,0,26.4600791931152,26.4600791931152,12,784
3,1,0,0,1,0,0,0,26,20,1,0,1,40,40,8.82701969146729,18.6301593780518,9.80313014984131,10,676
4,1,0,1,0,0,1,0,31,21,1,0,0,0,0,0,22.5136299133301,22.5136299133301,11,961
2,0,0,0,1,0,0,0,26,17,1,0,0,0,0,0,22.1567687988281,22.1567687988281,16,676
4,1,1,0,1,1,1,0,28,16,1,0,0,0,0,0,27.1528015136719,27.1528015136719,7,784
6,1,0,0,1,0,0,0,30,15,1,0,1,12,40,1.10206997394562,10.4328899383545,9.33082008361816,7,900
3,1,0,0,1,0,0,0,33,20,1,0,1,52,40,12.6055307388306,21.0127201080322,8.40719032287598,10,1089
3,1,0,0,1,0,0,0,31,19,1,0,1,48,40,6.30802011489868,21.0127201080322,14.7047004699707,12,961
2,0,0,0,0,1,0,0,22,17,1,0,0,0,0,0,14.2009105682373,14.2009105682373,8,484
3,1,0,1,0,0,1,0,34,24,1,0,0,0,0,0,27.4676704406738,27.4676704406738,12,1156
2,0,0,1,0,0,1,0,30,21,1,0,1,48,40,29.5668601989746,43.7047805786133,14.1379299163818,12,900
2,0,0,0,1,0,0,0,21,16,1,0,1,52,38,13.2352895736694,14.2953701019287,1.06007993221283,17,441
4,1,0,0,0,1,0,0,35,21,1,0,1,52,40,29.3989200592041,52.5003089904785,23.101390838623,18,1225
3,1,0,1,0,0,1,0,24,16,1,0,0,0,0,0,12.6055307388306,12.6055307388306,12,576
4,1,1,0,1,1,1,0,28,16,1,0,1,16,40,7.29463005065918,14.0434694290161,6.74883985519409,11,784
3,1,0,0,1,0,0,0,33,18,1,0,1,46,34,11.7448797225952,21.4325504302979,9.68767929077148,12,1089
3,1,0,0,1,0,0,0,27,18,1,0,0,0,0,0,13.2457799911499,13.2457799911499,12,729
6,1,0,1,0,0,1,0,27,17,1,0,1,25,40,3.15926003456116,11.5664501190186,8.40719032287598,11,729
3,1,0,1,0,0,1,0,27,18,1,0,0,0,0,0,37.7955894470215,37.7955894470215,13,729
4,1,0,0,1,0,0,0,25,19,1,0,0,0,0,0,26.0402297973633,26.0402297973633,7,625
3,1,0,0,1,0,0,0,30,17,1,0,1,52,40,19.9526405334473,55.2397499084473,35.2870903015137,12,900
2,0,0,0,0,1,0,0,28,23,1,0,1,52,30,8.74304962158203,21.4115600585938,12.6685094833374,12,784
4,1,0,0,1,0,0,0,31,18,1,0,0,0,0,0,14.8201599121094,14.8201599121094,10,961
2,0,0,1,0,0,1,0,32,21,1,0,1,34,40,14.7047004699707,58.7978401184082,44.0931282043457,16,1024
2,0,0,0,0,1,0,0,34,27,1,0,0,0,0,0,29.3989200592041,29.3989200592041,12,1156
2,0,1,0,1,1,1,0,33,18,1,0,1,52,40,22.9334697723389,29.2939491271973,6.36049032211304,11,1089
2,0,1,0,1,1,1,0,22,15,1,0,0,0,0,0,16.8038806915283,16.8038806915283,8,484
2,0,0,1,0,0,1,0,23,16,1,0,1,52,40,16.8038806915283,48.3019676208496,31.4980907440186,12,529
2,0,0,0,0,1,0,0,29,19,1,0,1,32,40,7.56752014160156,34.8672485351562,27.2997493743896,12,841
2,0,0,0,1,0,0,0,29,15,1,0,1,52,32,10.2964506149292,47.7666931152344,37.4702186584473,12,841
2,0,0,1,0,0,1,0,31,21,1,0,1,36,40,27.0898303985596,56.9085884094238,29.8187503814697,20,961
3,1,0,0,0,1,0,0,35,28,1,0,1,42,8,21.0022201538086,35.2031288146973,14.2009105682373,16,1225
2,0,0,0,0,1,0,0,33,21,1,0,1,50,40,27.2997493743896,42.0044403076172,14.7047004699707,12,1089
3,1,1,0,1,1,1,0,31,20,1,0,1,52,40,14.0959501266479,43.8517189025879,29.7557792663574,14,961
5,1,1,0,1,1,1,0,35,20,1,0,0,0,0,0,0,0,8,1225
2,0,0,0,0,1,0,0,32,18,1,0,0,0,0,0,5.21645021438599,5.21645021438599,9,1024
2,0,0,1,0,0,1,0,31,21,1,0,1,36,24,9.036940574646,48.9317169189453,39.8947830200195,12,961
5,1,0,0,0,1,0,0,30,18,1,0,1,10,12,0.766200006008148,21.7684192657471,21.0022201538086,12,900
3,1,0,0,0,1,0,0,30,21,1,0,0,0,0,0,22.7025508880615,22.7025508880615,12,900
2,0,1,0,1,1,1,0,31,25,1,0,0,0,0,0,25.4209804534912,25.4209804534912,15,961
3,1,1,0,1,1,1,0,28,18,1,0,1,43,40,17.2237205505371,42.0884094238281,24.8646984100342,11,784
2,0,0,0,1,0,0,0,33,24,1,0,1,10,20,2.65544986724854,54.5155296325684,51.8600578308105,16,1089
2,0,0,0,1,0,0,0,32,16,0,1,1,45,40,8.40719032287598,67.1945037841797,58.7873382568359,14,1024
5,1,1,0,1,1,1,0,29,17,1,0,0,0,0,0,5.83570003509521,5.83570003509521,12,841
4,1,0,1,0,0,1,0,26,19,1,0,1,1,8,0.220410004258156,19.1234703063965,18.9030513763428,11,676
5,1,0,1,0,0,1,0,34,17,1,0,1,52,40,11.3460302352905,20.8133010864258,9.46726989746094,10,1156
6,1,0,0,1,0,0,0,34,19,1,0,1,42,32,9.98155975341797,20.9707298278809,10.9891700744629,11,1156
4,1,0,1,0,0,1,0,28,18,1,0,1,52,40,10.5063600540161,27.310230255127,16.8038806915283,10,784
3,1,0,0,0,1,0,0,33,20,1,0,1,12,24,36.1162490844727,75.2238845825195,39.1075897216797,12,1089
2,0,0,0,1,0,0,0,27,23,1,0,1,7,22,4.41875982284546,27.7195796966553,23.3008098602295,14,729
3,1,1,0,1,1,1,0,35,19,1,0,0,0,0,0,31.382640838623,31.382640838623,12,1225
4,1,0,0,1,0,0,0,35,18,1,0,1,52,38,21.0022201538086,52.5003089904785,31.4980907440186,12,1225
2,0,0,1,0,0,1,0,26,19,1,0,1,52,35,11.8078393936157,33.5657806396484,21.7579193115234,12,676
2,0,0,0,0,1,0,0,29,18,1,0,0,0,0,0,54.5890007019043,54.5890007019043,13,841
2,0,1,0,1,1,1,0,32,27,1,0,0,0,0,0,50.3906593322754,50.3906593322754,14,1024
2,0,0,0,1,0,0,0,29,22,1,0,1,52,29,20.7503299713135,31.4561100006104,10.7057800292969,11,841
4,1,0,0,0,1,0,0,24,17,1,0,0,0,0,0,20.498420715332,20.498420715332,7,576
3,1,0,1,0,0,1,0,31,20,1,0,1,52,8,23.101390838623,62.5343780517578,39.4329681396484,16,961
2,0,0,0,1,0,0,0,35,24,1,0,0,0,0,0,27.2997493743896,27.2997493743896,12,1225
4,1,0,0,1,0,0,0,35,19,1,0,1,50,40,15.7962694168091,46.7170906066895,30.9208106994629,12,1225
2,0,1,0,1,1,1,0,25,20,1,0,0,0,0,0,44.2505569458008,44.2505569458008,14,625
4,1,0,0,0,1,0,0,25,19,1,0,0,0,0,0,15.29248046875,15.29248046875,8,625
2,0,0,0,1,0,0,0,28,18,1,0,1,52,40,23.101390838623,58.7978401184082,35.6964416503906,14,784
3,1,0,0,1,0,0,0,30,20,1,0,0,0,0,0,24.3399105072021,24.3399105072021,11,900
2,0,1,0,1,1,1,0,25,18,1,0,0,0,0,0,14.7047004699707,14.7047004699707,11,625
2,0,1,0,1,1,1,0,34,22,1,0,1,36,40,23.9620609283447,75.7801361083984,51.8180885314941,19,1156
2,0,0,1,0,0,1,0,26,20,1,0,0,0,0,0,12.6055307388306,12.6055307388306,13,676
2,0,1,0,1,1,1,0,25,18,1,0,1,15,6,1.06007993221283,3.26420998573303,2.20412993431091,12,625
2,0,0,0,0,1,0,0,29,22,1,0,0,0,0,0,35.0246925354004,35.0246925354004,12,841
3,1,1,0,1,1,1,0,29,19,1,0,1,10,40,2.29859018325806,38.3099098205566,36.0113067626953,12,841
4,1,1,0,1,1,1,0,33,22,1,0,1,28,28,8.38619995117188,23.2378406524658,14.8516502380371,12,1089
2,0,1,0,1,1,1,0,34,22,1,0,1,52,40,12.6055307388306,36.2317199707031,23.6261901855469,12,1156
2,0,0,0,0,1,0,0,32,18,1,0,1,40,20,2.52950000762939,9.67719078063965,7.14768028259277,9,1024
3,1,0,0,1,0,0,0,34,22,1,0,1,52,40,4.62868022918701,16.1846294403076,11.5559501647949,12,1156
3,1,0,1,0,0,1,0,34,19,1,0,0,0,0,0,14.0329694747925,14.0329694747925,4,1156
3,1,0,0,1,0,0,0,29,20,1,0,0,0,0,0,16.8038806915283,16.8038806915283,7,841
4,1,1,0,1,1,1,0,30,19,1,0,0,0,0,0,37.7221298217773,37.7221298217773,12,900
3,1,0,0,1,0,0,0,27,17,1,0,1,50,24,16.8038806915283,52.5003089904785,35.6964416503906,12,729
2,0,0,0,0,1,0,0,33,24,1,0,1,52,40,11.3460302352905,47.4727821350098,36.1267509460449,15,1089
5,1,0,0,0,1,0,0,32,19,1,0,1,52,40,6.09810018539429,23.9515609741211,17.8534698486328,12,1024
2,0,0,0,1,0,0,0,28,21,1,0,1,38,40,10.9681797027588,16.7199096679688,5.75172996520996,15,784
2,0,1,0,1,1,1,0,30,20,1,0,1,52,40,27.2997493743896,63.0696601867676,35.7699089050293,12,900
2,0,0,1,0,0,1,0,24,19,1,0,1,52,40,11.6819000244141,24.0984992980957,12.4166107177734,12,576
3,1,1,0,1,1,1,0,29,24,1,0,1,45,50,15.1035499572754,45.1112174987793,30.0076694488525,11,841
2,0,1,0,1,1,1,0,31,22,1,0,1,36,35,23.101390838623,44.103630065918,21.0022201538086,18,961
5,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0,7.65148019790649,7.65148019790649,12,961
4,1,1,0,1,1,1,0,25,21,1,0,0,0,0,0,17.6435508728027,17.6435508728027,12,625
3,1,0,1,0,0,1,0,27,15,1,0,1,52,40,12.3956203460693,31.2986698150635,18.9030513763428,9,729
2,0,1,0,1,1,1,0,22,19,1,0,0,0,0,0,7.35760021209717,7.35760021209717,10,484
2,0,0,1,0,0,1,0,34,18,1,0,1,44,35,9.20487976074219,54.7569427490234,45.552059173584,12,1156
3,1,0,0,0,1,0,0,35,22,1,0,1,49,40,12.6055307388306,21.8628902435303,9.25734996795654,12,1225
3,1,0,1,0,0,1,0,31,23,1,0,1,8,5,20.1625499725342,41.1647796630859,21.0022201538086,11,961
3,1,1,0,1,1,1,0,26,17,1,0,0,0,0,0,31.4980907440186,31.4980907440186,10,676
4,1,0,0,0,1,0,0,35,22,1,0,0,0,0,0,29.3989200592041,29.3989200592041,12,1225
3,1,0,1,0,0,1,0,27,18,1,0,1,52,48,9.87661075592041,9.87661075592041,0,12,729
3,1,0,0,0,1,0,0,21,17,1,0,0,0,0,0,8.18677043914795,8.18677043914795,9,441
2,0,1,0,1,1,1,0,29,19,1,0,1,8,8,2.08868002891541,13.7495899200439,11.6609106063843,12,841
3,1,1,0,1,1,1,0,24,20,1,0,1,52,40,10.5063600540161,31.2566890716553,20.7503299713135,12,576
2,0,1,0,1,1,1,0,31,21,1,0,1,34,40,4.41875982284546,51.6501617431641,47.2313804626465,12,961
3,1,0,0,0,1,0,0,27,21,1,0,1,12,40,2.10966992378235,40.7134704589844,38.6037826538086,12,729
3,1,0,0,0,1,0,0,25,16,1,0,1,20,25,4.20883989334106,13.6761102676392,9.46726989746094,11,625
2,0,0,0,0,1,0,0,21,17,1,0,1,50,40,14.7047004699707,14.7047004699707,0,12,441
3,1,1,0,1,1,1,0,35,22,0,1,1,52,40,14.2009105682373,39.4014701843262,25.2005805969238,15,1225
2,0,0,1,0,0,1,0,34,27,1,0,1,52,40,28.6012306213379,58.6718788146973,30.0706596374512,16,1156
2,0,0,0,1,0,0,0,26,22,1,0,0,0,0,0,52.9726295471191,52.9726295471191,12,676
5,1,1,0,1,1,1,0,33,19,1,0,0,0,0,0,50.1807174682617,50.1807174682617,12,1089
3,1,0,0,1,0,0,0,29,23,1,0,0,0,0,0,31.4980907440186,31.4980907440186,12,841
2,0,1,0,1,1,1,0,29,23,1,0,1,52,40,24.1509799957275,59.8474426269531,35.6964416503906,16,841
2,0,0,1,0,0,1,0,28,18,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12,784
4,1,1,0,1,1,1,0,28,20,1,0,1,20,40,11.7868604660034,70.7106323242188,58.9237823486328,14,784
4,1,0,0,0,1,0,0,31,19,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12,961
2,0,0,0,0,1,0,0,31,19,1,0,1,50,40,17.8534698486328,38.8556900024414,21.0022201538086,12,961
3,1,0,0,1,0,0,0,31,21,1,0,0,0,0,0,16.8038806915283,16.8038806915283,12,961
2,0,0,0,1,0,0,0,31,25,1,0,1,52,48,25.2005805969238,62.9961929321289,37.7955894470215,16,961
3,1,0,1,0,0,1,0,31,21,1,0,1,12,40,2.27760004997253,33.775691986084,31.4980907440186,12,961
4,1,0,0,0,1,0,0,33,17,1,0,1,47,40,23.101390838623,58.7978401184082,35.6964416503906,13,1089
2,0,1,0,1,1,1,0,27,22,0,1,0,0,0,0,34.6468391418457,34.6468391418457,14,729
3,1,1,0,1,1,1,0,34,23,1,0,0,0,0,0,16.8038806915283,16.8038806915283,12,1156
2,0,0,1,0,0,1,0,35,18,1,0,1,52,39,25.2005805969238,65.3577499389648,40.1571922302246,16,1225
3,1,0,0,0,1,0,0,28,19,1,0,1,52,30,6.30802011489868,37.8060913085938,31.4980907440186,12,784
2,0,0,0,1,0,0,0,24,19,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12,576
3,1,0,0,0,1,0,0,24,20,1,0,0,0,0,0,23.101390838623,23.101390838623,12,576
3,1,1,0,1,1,1,0,32,22,1,0,1,42,40,10.7582597732544,49.2570915222168,38.4988098144531,13,1024
4,1,0,1,0,0,1,0,33,16,1,0,1,50,20,4.20883989334106,21.0127201080322,16.8038806915283,12,1089
2,0,0,0,0,1,0,0,31,19,1,0,1,39,40,10.9261999130249,49.9918098449707,39.0655899047852,12,961
3,1,0,0,0,1,0,0,33,18,1,0,1,30,40,8.40719032287598,22.2722206115723,13.8650398254395,14,1089
2,0,1,0,1,1,1,0,29,22,1,0,1,52,40,16.8038806915283,37.0084114074707,20.2045288085938,15,841
2,0,1,0,1,1,1,0,32,24,1,0,1,40,30,8.74304962158203,31.8969402313232,23.153881072998,12,1024
2,0,0,0,0,1,0,0,29,22,1,0,1,52,40,19.1129703521729,54.8094100952148,35.6964416503906,13,841
2,0,1,0,1,1,1,0,28,22,0,1,1,6,5,0.640250027179718,45.2161903381348,44.5759429931641,10,784
2,0,0,1,0,0,1,0,33,22,1,0,0,0,0,0,37.7955894470215,37.7955894470215,12,1089
2,0,0,1,0,0,1,0,27,17,1,0,1,25,40,15.7543001174927,118.781684875488,103.027435302734,12,729
2,0,0,1,0,0,1,0,33,22,1,0,1,39,40,25.2005805969238,42.0044403076172,16.8038806915283,18,1089
2,0,0,0,1,0,0,0,25,20,1,0,1,6,40,2.15164995193481,18.955530166626,16.8038806915283,13,625
2,0,0,0,1,0,0,0,30,22,1,0,0,0,0,0,24.8856887817383,24.8856887817383,12,900
4,1,0,1,0,0,1,0,22,16,1,0,0,0,0,0,35.6964416503906,35.6964416503906,11,484
2,0,0,0,1,0,0,0,26,20,1,0,1,32,8,7.39959001541138,33.4188079833984,26.019250869751,13,676
2,0,0,0,0,1,0,0,27,19,1,0,0,0,0,0,32.9570007324219,32.9570007324219,12,729
3,1,1,0,1,1,1,0,31,18,1,0,1,48,43,41.3222198486328,54.662467956543,13.3402404785156,10,961
3,1,0,1,0,0,1,0,28,20,1,0,0,0,0,0,23.101390838623,23.101390838623,12,784
3,1,0,0,0,1,0,0,32,18,0,1,0,0,0,0,18.9135513305664,18.9135513305664,12,1024
3,1,1,0,1,1,1,0,24,18,1,0,0,0,0,0,14.0539598464966,14.0539598464966,9,576
3,1,0,0,0,1,0,0,31,22,1,0,0,0,0,0,6.30802011489868,6.30802011489868,12,961
2,0,0,1,0,0,1,0,30,25,1,0,1,35,8,8.40719032287598,31.5085906982422,23.101390838623,14,900
2,0,0,0,1,0,0,0,25,18,1,0,1,52,40,16.8668594360352,47.2943801879883,30.4275188446045,12,625
2,0,0,0,1,0,0,0,27,21,1,0,1,32,40,29.3989200592041,77.7113800048828,48.3124694824219,12,729
3,1,0,1,0,0,1,0,33,22,1,0,1,48,40,16.8038806915283,56.6986618041992,39.8947830200195,13,1089
3,1,1,0,1,1,1,0,31,17,1,0,1,52,40,21.1911602020264,68.8528823852539,47.6617202758789,12,961
2,0,1,0,1,1,1,0,29,21,1,0,1,52,35,12.6055307388306,20.6033802032471,7.99784994125366,14,841
2,0,0,0,1,0,0,0,31,19,1,0,1,52,40,14.7047004699707,42.0044403076172,27.2997493743896,12,961
2,0,0,0,0,1,0,0,25,15,0,1,0,0,0,0,36.0323104858398,36.0323104858398,9,625
3,1,1,0,1,1,1,0,23,15,1,0,1,50,30,25.2005805969238,42.0044403076172,16.8038806915283,10,529
2,0,0,0,1,0,0,0,25,20,1,0,1,52,30,10.9261999130249,17.328670501709,6.40248012542725,13,625
2,0,0,1,0,0,1,0,25,21,1,0,1,52,40,11.5559501647949,14.5052900314331,2.94934010505676,12,625
3,1,1,0,1,1,1,0,32,19,1,0,1,6,20,2.90735006332397,16.0376796722412,13.1303300857544,9,1024
8,1,0,0,0,1,0,0,34,20,1,0,0,0,0,0,9.83463001251221,9.83463001251221,12,1156
4,1,1,0,1,1,1,0,30,18,1,0,0,0,0,0,44.5759429931641,44.5759429931641,12,900
3,1,0,1,0,0,1,0,34,18,0,1,0,0,0,0,25.2005805969238,25.2005805969238,13,1156
2,0,0,1,0,0,1,0,28,19,0,1,0,0,0,0,45.1741905212402,45.1741905212402,12,784
2,0,0,0,1,0,0,0,27,19,1,0,1,44,80,13.8650398254395,43.2639427185059,29.3989200592041,13,729
3,1,0,1,0,0,1,0,35,18,1,0,1,38,40,12.6055307388306,39.9052810668945,27.2997493743896,12,1225
4,1,1,0,1,1,1,0,31,19,1,0,1,25,43,5.67825984954834,19.7951984405518,14.1169404983521,7,961
2,0,1,0,1,1,1,0,25,18,1,0,1,50,40,12.1857004165649,41.5846290588379,29.3989200592041,12,625
2,0,0,0,0,1,0,0,27,17,1,0,1,52,40,14.7047004699707,48.3019676208496,33.5972518920898,14,729
2,0,0,0,1,0,0,0,22,16,1,0,1,52,40,15.4184293746948,32.2223091125488,16.8038806915283,12,484
3,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0,21.841890335083,21.841890335083,12,625
3,1,1,0,1,1,1,0,31,18,1,0,1,52,40,13.6551198959351,27.310230255127,13.6551198959351,11,961
3,1,0,1,0,0,1,0,28,17,1,0,1,50,40,10.5063600540161,27.310230255127,16.8038806915283,7,784
4,1,0,0,1,0,0,0,25,17,1,0,0,0,0,0,22.9334697723389,22.9334697723389,6,625
4,1,0,1,0,0,1,0,28,20,1,0,1,52,40,13.6551198959351,38.8556900024414,25.2005805969238,7,784
2,0,0,1,0,0,1,0,26,19,1,0,0,0,0,0,1.06007993221283,1.06007993221283,2,676
3,1,1,0,1,1,1,0,24,21,1,0,0,0,0,0,17.381160736084,17.381160736084,10,576
3,1,1,0,1,1,1,0,30,22,1,0,1,4,15,0.787190020084381,41.1752815246582,40.3880882263184,14,900
2,0,0,0,0,1,0,0,29,24,0,1,0,0,0,0,46.192310333252,46.192310333252,12,841
2,0,0,1,0,0,1,0,27,22,1,1,1,50,40,15.7543001174927,24.7177696228027,8.96346950531006,9,729
4,1,0,0,1,0,0,0,27,16,1,0,1,52,40,11.3460302352905,13.2457799911499,1.89974999427795,6,729
3,1,0,0,0,1,0,0,27,22,1,0,0,0,0,0,19.1129703521729,19.1129703521729,11,729
3,1,0,1,0,0,1,0,22,19,1,0,0,0,0,0,23.101390838623,23.101390838623,12,484
4,1,1,0,1,1,1,0,35,19,1,0,1,40,40,10.5063600540161,27.981969833374,17.4756088256836,10,1225
2,0,0,0,0,1,0,0,29,21,0,1,0,0,0,0,15.7543001174927,15.7543001174927,14,841
5,1,0,0,1,0,0,0,34,18,1,0,1,52,35,10.5063600540161,58.7978401184082,48.2914695739746,12,1156
2,0,0,0,0,1,0,0,24,18,1,0,1,52,40,16.8038806915283,42.0044403076172,25.2005805969238,12,576
2,0,0,0,1,0,0,0,28,16,1,0,1,52,38,12.3326396942139,46.4127197265625,34.0800590515137,12,784
5,1,0,0,0,1,0,0,30,17,1,0,0,0,0,0,5.25843000411987,5.25843000411987,11,900
3,1,0,0,0,1,0,0,33,19,1,0,1,20,28,0.640250027179718,24.0250301361084,23.3847789764404,12,1089
5,1,0,0,1,0,0,0,30,18,1,1,0,0,0,0,4.29280996322632,4.29280996322632,12,900
2,0,0,0,0,1,0,0,30,23,0,1,0,0,0,0,54.5890007019043,54.5890007019043,15,900
3,1,0,0,1,0,0,0,30,17,1,0,0,0,0,0,25.2005805969238,25.2005805969238,6,900
3,1,1,0,1,1,1,0,31,17,1,0,0,0,0,0,21.1701602935791,21.1701602935791,11,961
4,1,0,0,0,1,0,1,31,17,1,0,1,52,40,2.10966992378235,23.1118907928467,21.0022201538086,11,961
2,0,0,0,0,1,0,0,26,19,1,0,0,0,0,0,22.9334697723389,22.9334697723389,14,676
3,1,0,0,0,1,0,0,35,24,0,1,0,0,0,0,23.7626399993896,23.7626399993896,7,1225
2,0,0,0,0,1,0,0,33,24,1,0,1,4,8,0.115449994802475,22.1672687530518,22.0518112182617,15,1089
2,0,0,1,0,0,1,0,33,18,0,1,0,0,0,0,7.15818023681641,7.15818023681641,12,1089
2,0,0,0,1,0,0,0,26,20,1,0,1,19,35,5.06949996948242,22.3771896362305,17.3076705932617,12,676
2,0,0,1,0,0,1,0,26,15,1,0,1,26,40,0.409339994192123,39.9157829284668,39.5064430236816,12,676
2,0,0,0,1,0,0,0,28,20,1,0,1,52,40,23.101390838623,48.9317169189453,25.8303298950195,15,784
2,0,0,0,1,0,0,0,23,19,1,0,1,52,40,33.5972518920898,68.4015655517578,34.8042831420898,10,529
5,1,0,1,0,0,1,0,32,15,1,0,1,30,38,10.5063600540161,33.6077499389648,23.101390838623,9,1024
2,0,0,1,0,0,1,0,29,19,1,0,0,0,0,0,23.101390838623,23.101390838623,12,841
6,1,0,0,1,0,0,0,32,23,1,0,0,0,0,0,13.8650398254395,13.8650398254395,12,1024
2,0,1,0,1,1,1,0,30,21,1,0,0,0,0,0,8.19726943969727,8.19726943969727,12,900
2,0,0,0,1,0,0,0,33,29,1,0,1,52,40,14.7047004699707,26.2501602172852,11.5454502105713,12,1089
2,0,0,1,0,0,1,0,23,18,1,0,1,52,40,9.05792999267578,22.2827205657959,13.2247896194458,12,529
