e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
1,91.7760009765625,1,1,42,5,12.0,1,0,8422.833984375,1764
0,17.850000381469727,0,1,25,1,0.0,0,0,318.6225280761719,625
1,29.309999465942383,0,0,54,1,4.800000190734863,0,0,859.0760498046875,2916
1,66.85199737548828,1,0,42,3,10.901000022888184,1,0,4469.189453125,1764
1,23.06999969482422,0,0,30,1,2.1600000858306885,1,0,532.2249145507812,900
1,66.1500015258789,1,1,28,4,-1.2899999618530273,1,0,4375.82275390625,784
1,81.71099853515625,1,0,54,5,249.60000610351562,1,1,6676.6875,2916
0,31.586999893188477,1,0,54,2,22.99799919128418,0,0,997.7385864257812,2916
1,64.87799835205078,0,1,33,1,27.343000411987305,1,0,4209.15478515625,1089
0,36.060001373291016,0,0,28,1,-5.0,0,0,1300.32373046875,784
0,33.599998474121094,1,0,39,2,-9.0,0,0,1128.9598388671875,1521
0,60.029998779296875,1,0,39,5,-3.299999952316284,0,0,3603.600830078125,1521
0,60.224998474121094,0,1,37,1,-15.800000190734863,0,0,3627.050537109375,1369
1,65.69999694824219,1,0,43,5,53.948001861572266,1,0,4316.48974609375,1849
1,32.4900016784668,0,0,61,3,20.600000381469727,1,0,1055.6002197265625,3721
0,109.60800170898438,1,1,33,4,-9.0,0,0,12013.9140625,1089
1,97.88700103759766,1,0,44,4,60.19599914550781,1,1,9581.865234375,1936
1,50.268001556396484,0,1,41,1,20.100000381469727,1,0,2526.8720703125,1681
0,55.5,1,0,63,2,55.0,0,1,3080.25,3969
1,50.48400115966797,1,0,36,4,8.600000381469727,0,0,2548.63427734375,1296
0,70.90499877929688,1,0,41,6,1.0,0,0,5027.51904296875,1681
0,16.139999389648438,0,1,35,1,12.99899959564209,0,0,260.49957275390625,1225
0,17.966999053955078,0,0,30,4,-2.0,0,0,322.81304931640625,900
1,24.479999542236328,1,0,44,3,3.4000000953674316,1,0,599.2703857421875,1936
0,25.0049991607666,1,0,60,3,-1.8289999961853027,0,0,625.25,3600
0,31.469999313354492,1,0,31,2,-0.75,0,1,990.36083984375,961
0,26.610000610351562,0,0,25,1,-5.800000190734863,0,0,708.0921020507812,625
0,22.01099967956543,1,0,31,7,-1.899999976158142,0,0,484.4841003417969,961
0,42.45899963378906,1,0,37,5,48.5989990234375,0,0,1802.7666015625,1369
0,27.0,1,0,48,5,47.5,0,0,729.0,2304
0,101.9489974975586,1,0,53,3,32.5,0,1,10393.59765625,2809
0,22.739999771118164,1,1,55,7,15.99899959564209,0,0,517.1076049804688,3025
0,20.579999923706055,1,0,63,2,2.999000072479248,0,0,423.5364074707031,3969
1,96.86399841308594,1,0,42,3,-9.380000114440918,1,0,9382.6337890625,1764
0,47.40299987792969,0,0,46,3,-0.3009999990463257,0,0,2247.04443359375,2116
0,11.093999862670898,1,0,51,3,-0.30000001192092896,0,0,123.07683563232422,2601
1,51.05099868774414,1,0,55,2,62.0,1,0,2606.204345703125,3025
1,34.74300003051758,1,0,56,4,36.5,1,1,1207.0760498046875,3136
0,54.62099838256836,0,0,37,4,5.300000190734863,0,1,2983.453369140625,1369
0,47.3849983215332,1,0,36,6,-0.8999999761581421,0,0,2245.338134765625,1296
0,46.74599838256836,1,0,51,3,0.8989999890327454,0,0,2185.1884765625,2601
0,103.45500183105469,0,1,44,1,68.24800109863281,0,0,10702.9375,1936
1,24.209999084472656,1,0,44,6,5.590000152587891,1,0,586.1240844726562,1936
0,34.88999938964844,1,0,44,5,-1.184000015258789,0,0,1217.31201171875,1936
0,63.43199920654297,1,0,26,2,23.39699935913086,0,1,4023.618408203125,676
0,44.268001556396484,1,0,44,3,-2.0,0,0,1959.656005859375,1936
0,44.507999420166016,1,0,27,3,-4.198999881744385,0,0,1980.9620361328125,729
1,26.190000534057617,1,0,50,2,63.249000549316406,0,1,685.9161376953125,2500
0,38.94900131225586,1,0,60,2,0.5989999771118164,0,0,1517.024658203125,3600
0,12.869999885559082,0,1,31,1,2.799999952316284,0,0,165.63690185546875,961
1,17.483999252319336,0,0,57,3,27.999000549316406,1,0,305.6902160644531,3249
0,36.87300109863281,1,0,29,2,-4.900000095367432,0,0,1359.6181640625,841
0,17.040000915527344,1,0,27,3,-0.2750000059604645,0,0,290.36163330078125,729
0,22.136999130249023,0,0,50,1,0.1599999964237213,0,0,490.0467224121094,2500
0,25.020000457763672,0,1,36,1,0.10000000149011612,0,0,626.0004272460938,1296
1,39.28799819946289,0,1,27,1,6.599999904632568,0,0,1543.5467529296875,729
0,26.924999237060547,1,0,39,5,-2.4000000953674316,0,0,724.95556640625,1521
0,23.660999298095703,0,0,33,1,4.099999904632568,0,0,559.8428955078125,1089
0,28.799999237060547,1,0,42,4,-1.5,0,0,829.43994140625,1764
1,23.660999298095703,1,0,41,4,-3.4519999027252197,0,0,559.8428955078125,1681
0,44.775001525878906,1,0,34,4,-26.280000686645508,0,0,2004.80078125,1156
0,68.04000091552734,1,1,31,5,44.75,0,1,4629.44189453125,961
0,29.525999069213867,0,0,44,4,18.448999404907227,0,1,871.7846069335938,1936
0,32.02199935913086,1,0,35,3,0.4490000009536743,0,0,1025.408447265625,1225
0,52.20000076293945,1,0,32,4,15.0,0,0,2724.840087890625,1024
0,53.040000915527344,1,0,30,4,-4.0,0,0,2813.24169921875,900
1,43.470001220703125,1,0,41,5,-0.699999988079071,1,0,1889.6409912109375,1681
1,42.84000015258789,1,0,47,2,89.66400146484375,1,0,1835.265625,2209
1,43.2599983215332,1,0,38,4,10.199999809265137,1,1,1871.427490234375,1444
1,68.6760025024414,1,0,39,4,1.0499999523162842,1,0,4716.3935546875,1521
0,23.74799919128418,0,1,31,1,-1.5499999523162842,0,0,563.9674682617188,961
0,19.68000030517578,1,0,48,4,0.07999999821186066,0,0,387.3023986816406,2304
0,29.604000091552734,0,0,28,3,-15.899999618530273,0,0,876.3968505859375,784
1,24.059999465942383,0,0,43,1,18.5,1,1,578.883544921875,1849
0,15.539999961853027,0,1,46,1,-2.0,0,0,241.49159240722656,2116
1,49.380001068115234,1,0,56,4,37.400001525878906,1,0,2438.384521484375,3136
1,54.59700012207031,1,0,42,4,1.7000000476837158,1,0,2980.83251953125,1764
0,18.468000411987305,0,0,55,1,-0.5,0,0,341.0670471191406,3025
0,39.680999755859375,0,0,49,3,11.89900016784668,0,0,1574.581787109375,2401
0,89.11799621582031,1,0,35,3,-315.70098876953125,0,0,7942.01708984375,1225
0,10.79699993133545,0,1,57,2,0.0,0,0,116.57521057128906,3249
0,42.02399826049805,1,0,44,4,-1.2000000476837158,0,0,1766.0164794921875,1936
0,44.474998474121094,1,0,37,2,0.7490000128746033,0,0,1978.0255126953125,1369
0,29.36400032043457,0,0,30,1,-9.100000381469727,0,0,862.2445068359375,900
1,33.540000915527344,1,0,55,2,18.548999786376953,1,1,1124.931640625,3025
0,27.56100082397461,1,0,50,4,0.8399999737739563,0,0,759.6087646484375,2500
1,29.465999603271484,0,1,43,2,123.63899993896484,1,1,868.2451171875,1849
0,139.13699340820312,1,1,46,2,9.0,0,0,19359.103515625,2116
0,20.43000030517578,0,0,49,1,0.5,0,0,417.3849182128906,2401
0,18.014999389648438,0,1,31,1,2.0,0,0,324.5401916503906,961
1,34.67100143432617,0,1,33,1,-11.399999618530273,1,0,1202.078369140625,1089
1,65.55599975585938,1,0,34,4,9.145000457763672,1,0,4297.5888671875,1156
0,20.43000030517578,0,0,30,1,0.49900001287460327,0,0,417.3849182128906,900
1,22.527000427246094,0,0,43,1,1.1490000486373901,0,0,507.46575927734375,1849
1,54.07500076293945,0,1,41,1,68.4489974975586,1,0,2924.105712890625,1681
0,12.243000030517578,0,0,36,2,0.29899999499320984,0,0,149.89105224609375,1296
1,10.368000030517578,1,0,40,3,4.947000026702881,1,1,107.49542236328125,1600
1,14.039999961853027,0,0,40,2,1.0,1,0,197.12159729003906,1600
1,43.31399917602539,1,1,30,2,4.5,0,0,1876.1025390625,900
0,29.615999221801758,0,0,62,2,5.071000099182129,0,1,877.107421875,3844
0,26.8799991607666,1,0,62,3,99.3499984741211,0,0,722.5343627929688,3844
0,18.999000549316406,0,1,25,2,-3.049999952316284,0,0,360.9620361328125,625
0,25.5,1,0,28,4,2.4000000953674316,0,0,650.25,784
1,52.96200180053711,1,0,33,3,-9.800000190734863,0,0,2804.9736328125,1089
1,20.56800079345703,1,0,47,2,-0.06400000303983688,0,0,423.04266357421875,2209
0,35.49300003051758,1,0,26,4,-2.319999933242798,0,0,1259.7530517578125,676
1,50.16299819946289,0,0,55,3,53.525001525878906,1,0,2516.326416015625,3025
1,64.10399627685547,1,0,36,5,51.20000076293945,1,0,4109.322265625,1296
0,38.939998626708984,1,0,61,3,36.5,0,1,1516.323486328125,3721
1,35.652000427246094,0,0,44,2,-3.200000047683716,0,0,1271.065185546875,1936
0,12.375,1,0,26,4,-0.6000000238418579,0,0,153.140625,676
0,13.727999687194824,1,0,44,5,-4.107999801635742,0,0,188.45797729492188,1936
0,17.229000091552734,0,0,33,2,0.37400001287460327,0,0,296.83843994140625,1089
0,15.887999534606934,0,1,27,2,-0.15000000596046448,0,0,252.42852783203125,729
1,119.36399841308594,1,0,50,2,72.0999984741211,0,1,14247.763671875,2500
1,65.84400177001953,1,0,40,3,6.598999977111816,0,1,4335.4326171875,1600
0,34.68600082397461,1,0,44,5,-39.915000915527344,0,0,1203.11865234375,1936
0,21.947999954223633,0,0,54,1,20.75,0,1,481.7146911621094,2916
0,23.634000778198242,0,0,48,2,0.0,0,0,558.5659790039062,2304
0,34.68000030517578,1,0,40,5,1.600000023841858,0,0,1202.702392578125,1600
0,35.61600112915039,0,0,42,1,42.499000549316406,0,1,1268.49951171875,1764
1,59.34000015258789,1,0,63,2,21.298999786376953,1,1,3521.235595703125,3969
0,21.600000381469727,1,0,28,4,-0.800000011920929,0,0,466.5600280761719,784
0,49.00199890136719,1,0,61,5,-29.000999450683594,0,0,2401.19580078125,3721
1,136.38900756835938,1,1,60,2,141.22300720214844,1,1,18601.9609375,3600
0,28.829999923706055,0,1,26,1,6.89900016784668,0,1,831.1688842773438,676
1,27.104999542236328,0,0,42,2,-5.519999980926514,1,0,734.6810302734375,1764
0,31.697999954223633,0,0,25,1,-2.9700000286102295,0,0,1004.76318359375,625
1,32.24399948120117,1,1,35,2,2.140000104904175,1,1,1039.675537109375,1225
1,53.099998474121094,1,0,34,4,6.199999809265137,1,0,2819.60986328125,1156
1,36.93899917602539,0,1,42,1,2.4000000953674316,1,0,1364.4896240234375,1764
0,27.0,1,0,55,2,54.99700164794922,0,1,729.0,3025
1,34.32899856567383,0,0,36,1,-0.029999999329447746,0,0,1178.4801025390625,1296
1,71.84400177001953,1,0,43,4,50.59400177001953,1,1,5161.560546875,1849
1,84.50399780273438,1,1,38,3,-9.086999893188477,0,0,7140.92578125,1444
0,45.54899978637695,1,0,60,2,23.30900001525879,0,0,2074.71142578125,3600
0,16.200000762939453,0,0,27,1,0.0,0,0,262.4400329589844,729
1,18.011999130249023,0,1,38,1,3.486999988555908,1,0,324.4320983886719,1444
1,75.00299835205078,1,1,54,2,156.4980010986328,1,1,5625.44970703125,2916
0,52.994998931884766,1,0,37,4,8.24899959564209,0,1,2808.469970703125,1369
1,47.66400146484375,1,0,37,3,32.5,1,0,2271.85693359375,1369
0,28.559999465942383,1,0,33,4,0.30000001192092896,0,0,815.673583984375,1089
1,65.84700012207031,1,0,27,2,12.625,1,0,4335.82763671875,729
1,60.27000045776367,1,0,28,2,7.300000190734863,1,0,3632.472900390625,784
0,137.16000366210938,1,0,51,3,5.004000186920166,0,1,18812.8671875,2601
1,25.63800048828125,1,0,55,2,0.20000000298023224,0,0,657.3070678710938,3025
0,59.19900131225586,1,0,26,2,-17.975000381469727,0,0,3504.521728515625,676
0,56.691001892089844,1,0,27,2,9.699000358581543,0,1,3213.86962890625,729
0,36.41999816894531,0,0,56,1,4.999000072479248,0,0,1326.416259765625,3136
0,13.571999549865723,0,0,41,2,0.0,0,0,184.1991729736328,1681
1,54.492000579833984,1,0,49,2,25.124000549316406,0,1,2969.378173828125,2401
0,23.46299934387207,0,1,43,1,-4.810999870300293,0,0,550.5123291015625,1849
0,33.75899887084961,1,0,35,3,-2.0510001182556152,0,0,1139.6700439453125,1225
1,47.928001403808594,1,1,34,3,6.400000095367432,0,1,2297.09326171875,1156
1,46.53300094604492,1,0,36,6,-14.300000190734863,1,0,2165.320068359375,1296
1,48.13800048828125,1,0,62,3,77.9000015258789,1,1,2317.26708984375,3844
0,23.53499984741211,0,0,62,1,137.8000030517578,0,1,553.896240234375,3844
1,62.35499954223633,1,0,34,4,-4.0,0,0,3888.14599609375,1156
0,30.43199920654297,1,0,64,2,76.0,0,1,926.1065673828125,4096
1,18.257999420166016,0,0,25,1,0.10000000149011612,0,0,333.35455322265625,625
1,24.624000549316406,0,1,50,1,17.104999542236328,1,1,606.3414306640625,2500
1,70.3740005493164,1,0,46,5,34.900001525878906,0,0,4952.5,2116
0,26.520000457763672,0,0,25,4,0.0,0,0,703.3104248046875,625
1,100.52999877929688,1,0,47,4,242.0,1,1,10106.2802734375,2209
0,44.220001220703125,1,0,46,3,21.86199951171875,0,1,1955.408447265625,2116
0,33.6870002746582,1,0,47,4,33.0,0,1,1134.81396484375,2209
0,14.996999740600586,1,0,32,12,0.035999998450279236,0,0,224.91000366210938,1024
0,31.95599937438965,0,0,38,3,-4.324999809265137,0,0,1021.1859130859375,1444
0,69.55500030517578,1,0,49,4,-15.140999794006348,0,0,4837.89794921875,2401
0,28.902000427246094,0,0,37,2,0.0,0,0,835.3256225585938,1369
1,24.1560001373291,0,0,29,1,0.5989999771118164,0,0,583.5123291015625,841
0,13.40999984741211,0,0,27,2,7.619999885559082,0,0,179.82809448242188,729
0,50.43899917602539,1,0,53,3,9.675000190734863,0,1,2544.092529296875,2809
0,16.709999084472656,0,1,55,1,0.0,0,0,279.22406005859375,3025
0,69.375,0,1,42,1,2.9000000953674316,0,0,4812.890625,1764
1,40.152000427246094,1,0,57,3,97.89900207519531,1,1,1612.18310546875,3249
0,33.680999755859375,1,0,55,5,3.5,0,1,1134.4097900390625,3025
1,50.742000579833984,1,0,50,2,75.14900207519531,1,0,2574.750732421875,2500
0,16.21500015258789,1,0,32,8,-0.4000000059604645,0,0,262.9262390136719,1024
0,15.197999954223633,0,0,44,3,0.8999999761581421,0,0,230.9792022705078,1936
1,54.59400177001953,1,1,40,4,8.348999977111816,1,0,2980.505126953125,1600
1,78.44999694824219,1,0,37,3,36.99800109863281,1,0,6154.40185546875,1369
0,100.69200134277344,1,0,39,6,56.5,0,0,10138.87890625,1521
0,104.802001953125,1,0,51,2,106.0,0,1,10983.4599609375,2601
1,192.99000549316406,1,0,49,3,122.0,1,1,37245.140625,2401
0,25.773000717163086,1,0,46,2,-9.5,0,0,664.24755859375,2116
0,32.15399932861328,1,0,27,3,-0.29600000381469727,0,0,1033.879638671875,729
0,73.78500366210938,1,0,46,4,13.208999633789062,0,1,5444.2265625,2116
1,101.58899688720703,1,1,45,5,-8.333999633789062,1,1,10320.32421875,2025
0,31.007999420166016,1,0,54,2,15.5,0,1,961.4960327148438,2916
0,46.22100067138672,1,0,55,3,-336.78900146484375,0,1,2136.380859375,3025
0,17.402999877929688,0,0,62,1,11.13700008392334,0,0,302.8644104003906,3844
1,12.39900016784668,0,0,46,1,13.486000061035156,1,0,153.73519897460938,2116
0,35.05799865722656,1,0,30,2,-10.524999618530273,0,0,1229.063232421875,900
1,24.11400032043457,1,0,50,6,-2.9100000858306885,1,0,581.4849853515625,2500
1,28.979999542236328,1,0,34,6,0.3499999940395355,0,0,839.8403930664062,1156
1,35.70000076293945,0,0,50,1,41.75,1,0,1274.4901123046875,2500
1,43.275001525878906,1,0,27,3,18.799999237060547,1,0,1872.7257080078125,729
0,11.253000259399414,0,0,42,5,-1.5,0,0,126.63001251220703,1764
0,24.600000381469727,0,1,28,3,-2.5,0,0,605.1600341796875,784
0,14.699999809265137,0,0,43,2,-3.5,0,0,216.08999633789062,1849
0,43.520999908447266,1,0,32,4,3.5,0,0,1894.077392578125,1024
0,57.0,1,0,30,2,-10.274999618530273,0,0,3249.0,900
0,18.809999465942383,1,0,27,2,26.200000762939453,0,1,353.8160705566406,729
1,48.819000244140625,1,0,36,5,5.90500020980835,0,0,2383.294677734375,1296
1,68.9489974975586,1,0,39,5,46.5,1,1,4753.96435546875,1521
0,24.941999435424805,0,1,26,4,4.798999786376953,0,0,622.1033325195312,676
1,35.70600128173828,1,1,37,4,28.048999786376953,1,0,1274.9185791015625,1369
0,16.260000228881836,0,1,47,2,1.7000000476837158,0,0,264.3876037597656,2209
0,28.559999465942383,1,0,45,6,0.05000000074505806,0,0,815.673583984375,2025
1,16.799999237060547,0,1,61,4,45.0,1,0,282.2399597167969,3721
0,25.559999465942383,1,0,31,3,16.5,0,0,653.3135986328125,961
1,35.082000732421875,1,0,48,4,-2.484999895095825,0,0,1230.746826171875,2304
1,44.880001068115234,1,0,39,4,14.739999771118164,1,0,2014.2144775390625,1521
0,14.895000457763672,0,1,25,1,-0.10000000149011612,0,0,221.8610382080078,625
0,28.19099998474121,1,0,52,3,-1.0,0,0,794.7324829101562,2704
0,15.965999603271484,0,0,30,1,0.0,0,0,254.91314697265625,900
0,59.34000015258789,1,0,40,4,140.60000610351562,0,1,3521.235595703125,1600
0,47.01900100708008,0,1,49,3,129.1199951171875,0,0,2210.786376953125,2401
0,12.04800033569336,0,0,54,2,-4.800000190734863,0,0,145.15431213378906,2916
0,11.220000267028809,1,0,25,4,0.0,0,0,125.8884048461914,625
0,65.02799987792969,1,0,62,2,47.70000076293945,0,1,4228.640625,3844
1,53.66999816894531,1,0,36,3,14.098999977111816,1,0,2880.46875,1296
1,13.595999717712402,1,0,61,2,54.249000549316406,1,1,184.85121154785156,3721
1,28.871999740600586,1,1,36,3,2.7850000858306885,1,0,833.5923461914062,1296
0,10.5600004196167,1,0,30,5,-8.550000190734863,0,0,111.51361083984375,900
0,25.799999237060547,0,1,28,1,10.010000228881836,0,0,665.6399536132812,784
1,51.05099868774414,1,0,31,4,-0.38999998569488525,1,0,2606.204345703125,961
0,25.06800079345703,1,0,42,7,1.4490000009536743,0,0,628.4046630859375,1764
0,34.79399871826172,1,0,25,3,-0.44999998807907104,0,0,1210.622314453125,625
1,28.635000228881836,0,1,31,1,5.0,0,0,819.9632568359375,961
0,54.0629997253418,1,0,49,4,2.174999952316284,0,0,2922.807861328125,2401
0,43.28099822998047,1,0,29,3,1.3680000305175781,0,1,1873.2447509765625,841
0,12.555000305175781,0,0,25,2,-10.25,0,0,157.62803649902344,625
0,25.5,1,0,62,3,-1.2999999523162842,0,0,650.25,3844
1,26.868000030517578,0,0,37,4,3.200000047683716,1,0,721.889404296875,1369
0,20.33099937438965,0,0,42,3,-2.252000093460083,0,0,413.34954833984375,1764
0,20.475000381469727,1,0,31,1,-0.10000000149011612,0,0,419.22564697265625,961
0,36.4739990234375,0,1,34,1,1.100000023841858,0,0,1330.3526611328125,1156
0,33.224998474121094,1,0,33,5,16.975000381469727,0,0,1103.9005126953125,1089
1,25.06800079345703,1,0,34,5,8.024999618530273,1,0,628.4046630859375,1156
0,28.18199920654297,0,1,47,1,19.599000930786133,0,0,794.22509765625,2209
0,32.67599868774414,0,0,40,3,9.0,0,0,1067.720947265625,1600
1,49.04399871826172,1,0,43,6,24.277999877929688,1,1,2405.313720703125,1849
0,36.012001037597656,1,0,32,8,-10.399999618530273,0,0,1296.8642578125,1024
0,13.21500015258789,0,0,48,3,0.9490000009536743,0,0,174.63623046875,2304
0,11.100000381469727,1,0,32,5,5.0,0,0,123.21000671386719,1024
1,12.75,1,0,41,6,0.7250000238418579,0,0,162.5625,1681
0,10.5,1,0,43,5,0.0,0,0,110.25,1849
1,24.045000076293945,0,0,36,1,0.14000000059604645,1,0,578.1620483398438,1296
1,66.8010025024414,1,0,40,3,295.89801025390625,1,1,4462.3740234375,1600
0,43.96799850463867,1,0,37,4,11.199000358581543,0,1,1933.1849365234375,1369
0,38.124000549316406,1,0,64,2,45.900001525878906,0,1,1453.439453125,4096
1,45.75,0,1,33,1,21.5,1,0,2093.0625,1089
0,35.72999954223633,1,0,37,3,-9.175999641418457,0,0,1276.6328125,1369
0,26.0939998626709,1,0,36,5,-1.149999976158142,0,0,680.8968505859375,1296
0,19.200000762939453,0,1,31,3,-9.399999618530273,0,0,368.6400146484375,961
0,19.170000076293945,0,0,41,1,-6.900000095367432,0,0,367.4888916015625,1681
1,100.28700256347656,0,1,39,1,259.197998046875,1,1,10057.482421875,1521
1,36.9630012512207,0,1,33,1,5.696000099182129,1,0,1366.263427734375,1089
1,24.94499969482422,0,0,38,1,2.8499999046325684,1,0,622.2529907226562,1444
0,48.731998443603516,1,0,53,2,149.6009979248047,0,1,2374.8076171875,2809
0,27.79199981689453,1,1,35,5,1.0,0,0,772.395263671875,1225
1,25.739999771118164,1,0,31,3,-4.829999923706055,1,0,662.547607421875,961
0,22.75200080871582,0,0,40,4,-6.699999809265137,0,0,517.653564453125,1600
1,64.9739990234375,1,0,38,2,29.1299991607666,1,1,4221.62060546875,1444
1,50.06999969482422,1,0,37,4,2.75,1,0,2507.0048828125,1369
0,14.970000267028809,1,0,49,4,2.0989999771118164,0,0,224.1009063720703,2401
1,42.83399963378906,1,0,36,4,53.42100143432617,1,0,1834.75146484375,1296
1,73.70700073242188,1,0,32,5,-10.550000190734863,0,0,5432.72216796875,1024
0,42.737998962402344,1,0,26,3,1.0240000486373901,0,0,1826.5364990234375,676
0,42.55500030517578,1,0,31,3,-101.43599700927734,0,0,1810.9281005859375,961
0,29.15999984741211,0,0,28,1,2.5999999046325684,0,0,850.3056030273438,784
0,68.43900299072266,1,0,29,3,24.350000381469727,0,0,4683.89697265625,841
1,17.214000701904297,0,0,48,1,12.04800033569336,1,0,296.3218078613281,2304
1,36.08399963378906,0,0,28,3,3.3499999046325684,1,0,1302.0550537109375,784
1,98.29199981689453,1,1,42,4,351.6199951171875,1,1,9661.3173828125,1764
1,33.816001892089844,1,1,58,3,3.5999999046325684,1,0,1143.52197265625,3364
1,65.60099792480469,1,0,48,5,42.20000076293945,0,0,4303.49072265625,2304
1,45.486000061035156,0,0,46,1,16.049999237060547,1,0,2068.976318359375,2116
0,91.69200134277344,1,0,56,2,47.0,0,0,8407.4228515625,3136
0,33.777000427246094,1,0,57,3,42.400001525878906,0,1,1140.8857421875,3249
1,57.720001220703125,1,1,37,2,3.5999999046325684,1,0,3331.5986328125,1369
1,45.74399948120117,1,0,44,5,2.799999952316284,0,0,2092.513427734375,1936
0,28.31999969482422,0,0,37,3,-9.0,0,0,802.0223999023438,1369
1,47.237998962402344,0,1,41,1,63.70000076293945,1,1,2231.428466796875,1681
0,37.569000244140625,1,0,39,4,-6.301000118255615,0,0,1411.4298095703125,1521
0,39.54600143432617,0,1,56,1,65.89700317382812,0,1,1563.88623046875,3136
1,111.97799682617188,1,0,42,4,96.5999984741211,1,1,12539.0712890625,1764
0,18.378000259399414,1,0,30,4,-1.1200000047683716,0,0,337.7508850097656,900
0,33.63600158691406,1,0,61,2,86.9990005493164,0,1,1131.380615234375,3721
